ds	y	chuva1	chuva2	chuva3	chuva4	vazao1	chuva5	vazao2	chuva6	vazao3	chuva7	vazao4	vazao5	vazao6	vazao7	vazao8
2020-07-18	274.864	0.0	0.0	0.0	0.0		0.0	249.17708333333331	0.0	290.9229166666667	0.0	25.84166666666667	239.026			268.743
2020-07-17	276.538	0.0	0.0	0.0	0.0		0.0	225.35625	0.0	272.9614583333333	0.0	25.9625	228.012			271.059
2020-07-16	286.662	0.0	0.4	0.0	0.0		0.5	244.81041666666667	0.4	288.55833333333334	0.6000000000000001	26.275	242.745			294.588
2020-07-15	300.372	0.0	0.0	0.0	0.0		0.0	239.22083333333333	0.0	290.15208333333334	0.0	27.0	239.026			278.048
2020-07-14	293.487	0.0	0.0	0.0	0.0		20.0	242.88541666666663	0.0	281.61041666666665	0.0	27.45833333333333	246.488			282.741
2020-07-13	288.363	0.0	0.0	0.0	0.0		0.0	247.82708333333332	0.0	298.95	0.0	27.775	239.026			294.588
2020-07-12	283.272	0.0	0.0	0.0	0.0		0.0	247.87708333333333	0.0	294.465625	0.0	28.0	250.254			292.206
2020-07-11	278.216	0.0	0.0	0.0	0.0		0.0	247.80416666666667	0.0	294.45	0.0	28.316666666666663	246.488			294.588
2020-07-10	268.206	0.0	0.0	0.0	0.0		0.0	247.59166666666667	0.0	294.4	0.0	28.495833333333334	246.488			289.829
2020-07-09	263.252	0.0	0.0	0.0	0.0		0.0	248.22916666666663	0.0	296.76666666666665	0.0	28.399999999999995	246.488			292.206
2020-07-08	261.609	0.0	0.0	0.0	0.0		0.0	276.8809523809524	0.0	335.7354166666667	0.0	55.06504373286262	277.276			333.593
2020-07-07	261.609	0.0	0.0	0.0	0.0		0.0	281.11538461538464	0.0	331.3697916666667	0.0	28.82	285.206			326.155
2020-07-06	273.193	0.0	0.0	0.0	0.0		0.0	276.9458333333333	0.0	328.953125	0.0	29.433333333333334	281.23			326.155
2020-07-05	284.965	0.0	0.0	0.0	0.0		0.0	272.68958333333336	0.0	316.52500000000003	0.0	29.375	277.276			331.108
2020-07-04	290.067	0.0	0.0	0.0	0.0		0.25	254.85416666666663	0.0	305.9302083333333	0.0	29.53333333333333	254.044			306.6
2020-07-03	314.321	0.0	0.0	0.0	0.0		1.0	267.36875	0.0	321.4677083333333	0.0	29.40833333333333	265.555			313.885
2020-07-02	321.384	0.0	0.0	0.0	0.0		0.0	284.525	0.0	333.92604166666666	0.0	29.933333333333334	289.206			333.593
2020-07-01	324.938	0.0	0.0	0.0	0.0		0.0	274.05833333333334	0.0	321.7729166666666	0.0	30.13333333333333	277.276			321.228
2020-06-30	326.72	0.0	1.6	0.0	0.0		0.0	270.37291666666664	0.0	320.4322916666667	0.0	30.1	273.346			321.228
2020-06-29	314.321	0.0	0.0	0.0	0.0		0.0	278.20625	0.0	326.49375000000003	0.0	55.06504373286262	285.206			331.108
2020-06-28	284.965	0.0	0.0	0.0	0.0		0.0	306.9916666666667	0.0	357.9052083333333	0.0	55.06504373286262	309.549			338.584
2020-06-27	283.272	0.0	0.0	0.0	0.0		0.25	275.4895833333333	0.0	324.5083333333333	0.0	55.06504373286262	277.276			321.228
2020-06-26	300.372	0.0	0.0	0.0	0.0		0.0	268.2875	0.0	316.7395833333333	0.0	55.06504373286262	273.346			313.885
2020-06-25	291.775	0.0	0.0	0.0	0.0		0.0	280.66875	0.0	332.6635416666667	0.0	55.06504373286262	281.23			323.688
2020-06-24	279.897	0.0	0.0	0.0	0.0		0.25	271.34583333333336	0.0	311.85	0.0	55.06504373286262	277.276	8.934		316.326
2020-06-23	269.864	0.0	0.0	0.0	0.0		0.0	277.08958333333334	0.0	330.578125	0.0	55.06504373286262	277.276	9.229		323.688
2020-06-22	258.334	0.0	0.0	0.0	0.0		0.25	288.425	0.0	340.05833333333334	0.0	55.06504373286262	293.229	10.547		336.086
2020-06-21	264.9	0.0	0.0	0.0	0.0		0.0	286.7	0.0	335.815625	0.2	55.06504373286262	293.229	12.26		341.089
2020-06-20	279.897	1.3	0.0	7.1	0.0		1.5	280.1	1.6	330.64166666666665	2.8	55.06504373286262	281.23	12.592		333.593
2020-06-19	296.922	0.0	0.0	0.0	0.0		0.0	291.7104166666667	0.0	340.12083333333334	0.6000000000000001	55.06504373286262	297.275	12.592		348.64
2020-06-18	310.812	0.0	0.0	0.0	0.0		0.0	282.6145833333333	0.0	332.675	0.0	55.06504373286262	285.206	12.592		333.593
2020-06-17	317.845	0.0	0.6	0.0	0.0		0.25	277.48541666666665	0.6000000000000001	326.403125	0.4	55.06504373286262	281.23	12.816		323.688
2020-06-16	328.506	0.0	3.2	0.0	1.0		5.0	285.275	3.0	335.475	1.4	55.06504373286262	289.206	13.608		331.108
2020-06-15	346.566	0.0	0.0	0.0	0.0		0.0	286.25	0.0	332.2979166666667	0.2	55.06504373286262	289.206	15.368		331.108
2020-06-14	353.891	0.0	0.0	0.0	0.0		0.25	282.37083333333334	0.0	324.88125	0.0	55.06504373286262	289.206	15.851		326.155
2020-06-13	363.127	0.0	0.0	0.0	0.0		0.0	287.30833333333334	0.0	334.90833333333336	0.0	55.06504373286262	289.206	16.463		326.155
2020-06-12	387.558	0.0	0.0	0.0	0.0		0.0	305.0229166666667	0.0	347.05625000000003	0.0	55.06504373286262	309.549	16.095		343.6
2020-06-11	410.634	0.0	0.0	0.0	0.0		0.0	291.0	0.0	329.6197916666667	0.0	55.06504373286262	301.343	17.334		326.155
2020-06-10	391.369	0.0	0.0	0.0	0.0		0.0	288.35	0.0	330.89583333333337	0.2	55.06504373286262	293.229	17.839		333.593
2020-06-09	399.033	0.0	0.0	0.0	0.0		0.0	290.2416666666667	0.0	333.8104166666667	0.0	55.06504373286262	293.229	18.35		328.628
2020-06-08	404.818	0.0	0.0	0.0	0.0		0.0	319.06041666666664	0.0	356.7104166666666	0.0	55.06504373286262	322.028	18.094		374.215
2020-06-07	404.818	0.0	0.0	0.0	0.0		0.0	290.9791666666667	0.0	335.4875	0.0	55.06504373286262	297.275	20.448		326.155
2020-06-06	400.958	0.0	0.0	0.0	0.0		0.0	306.50625	0.0	336.3625	0.0	55.06504373286262	322.028	20.986		343.6
2020-06-05	395.194	0.0	0.0	0.0	0.0		0.0	291.43958333333336	0.0	329.89375	0.0	55.06504373286262	293.229	21.393		333.593
2020-06-04	389.461	0.0	0.0	0.0	0.0		0.0	314.62916666666666	0.0	346.25625	0.0	55.06504373286262	322.028	21.803		363.911
2020-06-03	383.76	0.0	0.0	0.0	0.0		0.0	312.09583333333336	0.0	352.36875000000003	0.2	55.06504373286262	317.846	22.632		363.911
2020-06-02	359.422	0.0	0.0	0.0	0.0		0.0	322.76382978723404	0.0	361.2708333333333	0.0	55.06504373286262	330.461	23.191		382.006
2020-06-01	344.744	0.0	0.0	0.0	0.0		0.0	334.72978723404253	0.0	371.6666666666667	0.0	55.06504373286262	343.279	25.917		382.006
2020-05-31	330.296	0.0	0.0	0.0	0.0		0.0	341.64166666666665	0.0	376.996875	0.0	55.06504373286262	351.935	26.654		392.479
2020-05-30	321.384	0.0	0.0	0.0	0.0		0.0	359.0291666666667	0.0	396.9322916666667	0.0	55.06504373286262	369.516	26.95		397.752
2020-05-29	335.687	0.0	0.0	0.0	0.0		0.0	371.40625	0.0	406.3125	0.0	55.06504373286262	387.45	33.751		424.47
2020-05-28	328.506	0.0	0.0	0.0	0.0		0.25	400.7895833333334	0.0	450.9645833333333	0.0	55.06504373286262	410.359	34.596		424.47
2020-05-27	321.384	0.0	0.0	0.0	0.0		0.25	426.675	0.0	459.87916666666666	0.2	55.06504373286262	452.958	36.667		440.783
2020-05-26	339.299	23.8	0.0	0.4	0.0		0.0	424.4270833333333	0.2	478.3625	0.2	55.06504373286262	438.565	35.969		457.303
2020-05-25	342.925	21.5	48.1	47.4	3.0		49.0	382.5083333333334	50.6	409.45	37.6	55.06504373286262	405.733	17.586		462.855
2020-05-24	326.72	0.0	0.0	0.0	0.0		0.0	356.7604166666667	0.0	377.03541666666666	0.0	60.14	369.516	12.592		419.08
2020-05-23	298.645	0.0	0.0	0.0	0.0		0.0	345.7958333333333	0.0	374.2625	0.0	68.79583333333333	356.297	12.592		424.47
2020-05-22	283.272	0.0	0.0	0.0	0.0		0.0	385.70625	0.0	414.65833333333336	0.0	80.175	396.548	12.592		429.885
2020-05-21	278.216	0.0	0.0	0.0	0.0		0.0	407.3666666666666	0.0	434.39375	0.0	82.38333333333334	424.365	12.816		462.855
2020-05-20	266.551	0.0	0.0	0.0	0.0		0.0	443.9333333333333	0.0	467.89479166666666	0.0	70.49166666666666	457.798	12.592		474.028
2020-05-19	271.527	0.0	0.0	0.0	0.0		0.0	515.28125	0.0	538.59375	0.0	71.54166666666667	532.935	13.04		578.566
2020-05-18	281.583	0.0	0.0	0.0	0.0		0.0	543.0645833333333	0.0	544.74375	0.0	81.57083333333334	580.262	12.816		596.667
2020-05-17	302.103	20.5	34.0	26.2	0.0		1.5	420.7395833333333	3.4000000000000004	428.6958333333334	0.0	108.15833333333336	452.958	12.592		485.292
2020-05-16	290.067	10.2	23.0	6.2	0.0		29.5	352.475	87.0	369.88958333333335	7.6	45.69166666666667	369.516	12.26		413.712
2020-05-15	286.662	0.0	0.0	0.0	0.0		0.0	335.3020833333333	0.0	341.57395833333334	0.0	34.27142857142857	347.596	11.932		392.479
2020-05-14	279.897	0.0	0.0	0.0	0.0		0.0	330.10625	0.0	342.5062500000001	0.0	35.42631578947368	338.984	11.392		382.006
2020-05-13	281.583	0.0	0.0	0.0	0.0		0.0	333.075	0.0	343.6000000000001	0.0	35.976956521739126	343.279	11.499		379.403
2020-05-12	286.662	0.0	0.0	0.0	0.0		0.0	332.01875	0.0	341.2041666666667	0.0	36.39090909090908	343.279	10.966		376.806
2020-05-11	332.089	0.0	0.0	0.0	0.0		0.0	332.425	0.0	341.1	0.0	36.80416666666667	343.279	10.861		382.006
2020-05-10	344.744	0.0	0.0	0.0	0.0		0.0	337.17291666666665	0.0	349.73020833333334	0.0	36.3125	343.279	11.072		382.006
2020-05-09	357.575	0.0	0.0	0.0	0.0		0.0	352.34375	0.0	352.9447916666668	0.0	36.68583333333333	365.088	11.499		392.479
2020-05-08	389.461	2.5	1.8	2.0	0.0		0.25	341.0083333333333	2.0	350.60520833333334	0.0	37.30869565217392	347.596	12.041		395.112
2020-05-07	402.886	0.0	0.0	0.0	0.0		0.5	344.11041666666665	0.0	348.04791666666665	0.0	36.83869565217391	356.297	11.932		397.752
2020-05-06	410.634	0.0	0.0	0.0	0.0		0.0	357.20625	0.0	370.1791666666666	0.0	37.925	365.088	11.715		397.752
2020-05-05	430.244	0.0	0.0	0.0	0.0		0.0	369.3375	0.0	362.5833333333333	0.0	39.2625	387.45	11.392		397.752
2020-05-04	442.174	0.0	0.0	0.4	0.0		0.0	348.4208333333333	0.0	347.5083333333334	0.0	40.35	365.088	11.072		403.048
2020-05-03	511.61	0.0	0.0	0.0	0.0		0.0	344.37083333333334	0.0	346.6041666666667	0.0	41.85	356.297	10.861		392.479
2020-05-02	519.259	0.0	0.0	0.0	0.0		0.0	368.63958333333335	0.0	371.49375	0.0	43.10416666666666	378.439	11.285		371.629
2020-05-01	524.381	0.0	0.0	0.0	0.0		0.0	361.6382978723405	0.0	359.27500000000003	0.0	44.80739130434783	373.966	11.499		371.629
2020-04-30	545.062	0.0	0.0	0.0	0.0		0.0	371.00416666666666	0.0	369.26875	0.0	46.7	382.933	11.072		403.048
2020-04-29	584.649	0.0	0.0	0.0	0.0		0.0	385.6770833333333	0.0	382.44375	0.0	50.37347826086956	401.13	11.499		419.08
2020-04-28	625.279	0.0	0.0	0.0	0.0		0.0	397.3875	0.0	388.7458333333333	0.0	49.87272727272728	415.006	11.932		451.773
2020-04-27	658.523	0.0	0.0	0.0	0.0		0.0	364.63958333333335	0.0	404.4802083333333	0.0	52.7604347826087	429.077	12.704		451.773
2020-04-26	683.881	0.0	0.0	0.0	0.0		0.0	321.1083333333333	0.0	408.73125	0.0	54.57083333333333	438.565	13.267		468.431
2020-04-25	773.974	0.0	0.0	0.0	0.0		0.0	333.09583333333336	0.0	416.31354166666665	0.2	56.41238095238096	452.958	13.608		479.649
2020-04-24	806.949	0.0	0.0	0.0	0.0		7.0	344.07916666666665	0.0	437.840625	0.0	58.90863636363636	391.988	13.494		485.292
2020-04-23	855.837	0.0	0.0	0.0	0.0		0.25	387.35833333333335	0.0	473.94166666666666	0.0	61.07681818181818	401.13	13.954		560.655
2020-04-22	924.821	0.0	0.0	0.0	0.0		0.25	385.76458333333335	0.0	471.4333333333333	0.0	63.44583333333333	401.13	14.186		542.937
2020-04-21	982.757	0.0	0.0	0.0	0.0		0.5	393.575	0.0	478.6177083333334	0.0	67.10708333333334	405.733	16.586		537.074
2020-04-20	982.757	0.0	0.0	0.0	0.0		0.25	406.98125	0.0	491.790625	0.0	71.59958333333333	424.365	17.334		566.604
2020-04-19	1035.368	0.0	0.0	0.0	0.0		0.25	454.01666666666665	0.0	543.2145833333333	0.0	77.39375	467.543	17.839		596.667
2020-04-18	1126.485	0.0	0.0	0.0	0.0		0.25	498.01458333333335	0.0	561.8197916666667	0.0	85.09916666666666	527.779	18.35		645.853
2020-04-17	1099.184	4.6	6.5	0.0	1.0		14.0	467.225	7.2	558.4677083333333	0.0	90.43409090909093	487.285	18.608		633.433
2020-04-16	1085.629	0.0	0.0	0.0	0.0		0.0	535.2583333333333	0.0	613.4083333333334	0.0	93.67625	553.763	18.35		683.602
2020-04-15	1055.364	0.0	0.0	0.0	0.0		0.0	648.8354166666667	0.0	732.3291666666668	0.0	102.84782608695652	662.806	18.608		801.132
2020-04-14	1012.223	0.0	0.0	0.0	0.0		0.25	854.4187499999999	0.0	895.7489583333332	0.0	121.07916666666668	917.526	18.997		1032.449
2020-04-13	1012.223	16.3	5.0	0.0	0.0		0.25	602.78125	0.2	749.0354166666667	0.0	137.50541666666666	645.935	19.652		761.254
2020-04-12	995.812	0.0	0.0	63.3	0.0		0.25	643.1354166666666	5.2	807.2489583333332	0.0	140.23125000000002	668.47	20.583		814.578
2020-04-11	966.53	0.5	0.0	1.0	0.0		0.25	685.7833333333333	0.0	821.4260416666666	0.0	135.53708333333333	732.079	23.051		774.47
2020-04-10	822.109	0.0	1.2	0.0	0.0		0.25	575.2125	0.4	705.446875	0.0	168.61666666666665	623.721	26.654		696.346
2020-04-09	858.928	56.3	33.3	22.8	36.0		21.5	427.725	47.4	570.7104166666667	29.6	198.6208333333333	467.543	26.358		621.094
2020-04-08	652.937	6.8	9.8	0.0	4.0		0.0	411.225	11.4	569.9364583333333	0.4	78.65166666666667	419.675	19.389		584.579
2020-04-07	619.802	0.0	0.0	0.0	0.0		0.0	434.1875	0.0	576.35	0.0	82.8375	457.798	18.222		596.667
2020-04-06	678.215	0.0	1.5	0.0	0.0		0.0	460.1833333333333	0.0	621.1135416666667	0.0	88.07083333333334	467.543	27.999		652.094
2020-04-05	776.95	0.0	0.0	0.0	0.0		0.0	522.5	0.0	675.7552083333334	0.0	94.90869565217392	553.763	32.259		670.938
2020-04-04	672.566	5.3	2.3	0.0	1.0		7.75	524.48125	1.6	655.78125	0.0	103.9157894736842	564.301	31.283		602.743
2020-04-03	644.592	0.3	1.9	0.0	2.0		0.75	424.9145833333334	4.2	567.5927083333333	2.2	115.24041666666666	448.139	27.999		596.667
2020-04-02	644.592	0.0	0.0	0.0	0.0		0.0	433.32916666666665	0.0	579.4125	0.0	127.37391304347824	452.958	29.223		590.612
2020-04-01	712.481	0.0	0.0	0.0	0.0		0.0	443.5702127659574	0.0	590.5833333333334	0.0	147.65	462.66	29.379		596.667
2020-03-31	762.113	0.0	0.0	0.0	0.0		0.0	481.0333333333333	0.0	630.6020833333333	0.0	172.19583333333333	497.283	28.759		639.633
2020-03-30	797.904	0.0	0.0	0.0	0.0		0.0	516.5	0.0	659.5625	0.0	212.1	543.308	29.536		670.938
2020-03-29	858.928	0.0	0.0	0.0	0.0		0.0	536.4291666666667	0.0	684.1541666666667	0.0	273.57416666666666	559.022	30.007		683.602
2020-03-28	1112.803	0.0	0.0	0.0	0.0		0.25	611.875	0.0	782.7260416666667	0.0	387.29583333333335	629.244	34.426		774.47
2020-03-27	1335.547	0.0	0.0	0.0	0.0		0.0	748.1333333333333	0.0	907.2	0.0	536.7291666666666	779.834	40.259		946.039
2020-03-26	1592.858	0.0	0.0	0.0	0.0		0.75	948.675	0.0	1099.8145833333333	0.0	602.4966666666667	983.147	49.191		1010.607
2020-03-25	1756.17	0.0	0.0	0.0	0.0		0.25	1118.663829787234	0.0	1314.8947916666666	0.0	537.5583333333333	1148.207	52.73		1283.184
2020-03-24	1988.849	1.5	3.7	0.0	2.0		0.25	1433.4833333333331	2.2	1642.8510416666668	1.0	340.38	1485.685	50.84		1689.095
2020-03-23	1213.424	2.3	12.2	4.1	10.0		14.5	1043.2395833333333	11.8	1119.1385416666667	11.6	118.65875	1183.92	30.642		1191.476
2020-03-22	828.203	66.1	41.7	59.7	29.0		86.0	560.35	41.2	725.4947916666666	11.8	91.0	612.734	32.752		774.47
2020-03-21	689.566	0.0	2.0	6.7	9.0		9.5	546.9791666666666	8.8	682.0604166666666	6.2	97.78333333333336	585.623	33.083		709.17
2020-03-20	738.599	0.0	0.0	0.0	0.0		0.0	496.34375	0.0	650.0895833333333	0.0	108.97916666666669	527.779	34.088		639.633
2020-03-19	813.0	0.0	0.0	0.0	0.0		0.0	577.4125	0.0	730.2854166666666	0.0	121.75	596.407	33.25		709.17
2020-03-18	883.813	0.0	0.0	0.0	0.0		0.0	595.8916666666667	0.0	745.2510416666668	0.0	136.44166666666666	623.721	30.007		748.115
2020-03-17	918.466	0.0	0.0	0.0	0.0		0.0	609.4520833333333	0.0	756.9364583333332	0.0	150.74545454545455	651.538	26.802		748.115
2020-03-16	1078.876	0.0	0.0	0.0	0.0		0.25	710.2479166666667	0.0	866.3541666666666	0.0	166.3272727272727	737.98	32.917		801.132
2020-03-15	1209.899	1.0	2.3	0.0	2.0		1.5	798.3583333333335	0.0	954.5354166666666	0.0	195.8809523809524	835.042	36.667		938.955
2020-03-14	1277.525	3.2	0.0	0.0	0.0		0.0	888.5583333333334	0.0	1028.1322916666666	0.0	232.1	937.015	45.388		996.134
2020-03-13	1273.931	0.0	15.3	1.7	3.0		18.0	847.3895833333332	18.4	977.225	8.6	272.6388888888889	904.627	55.522		1003.361
2020-03-12	1435.657	0.0	0.0	0.0	0.0		8.0	910.11875	0.0	1055.0614583333331	0.0	377.2681818181818	956.674	64.119		1131.902
2020-03-11	1507.737	0.0	0.0	0.0	0.0		0.0	1008.5604166666668	0.0	1170.5958333333333	0.0	428.8	1057.484	79.543		1201.527
2020-03-10	1866.985	0.0	0.0	0.0	0.0		0.0	1307.0104166666667	0.0	1539.2583333333332	0.0	55.06504373286262	1331.262	91.547		1552.433
2020-03-09	2412.661	0.0	0.0	0.0	0.0		0.25	1706.7416666666668	0.0	1967.58125	0.0	55.06504373286262	1738.725	99.351		1939.563
2020-03-08	2734.447	15.5	11.7	2.1	0.0		1.0	1938.4208333333331	0.2	2214.248958333333	0.0	55.06504373286262	1999.076	106.263		2178.335
2020-03-07	3043.434	32.2	34.6	19.0	38.0		53.0	2042.060416666667	49.4	2329.452083333333	33.0	55.06504373286262	2098.278	106.876		2320.11
2020-03-06	3156.012	55.1	23.4	49.3	0.0		45.25	2594.272916666667	26.2	2833.5437500000003	0.4	55.06504373286262	2573.914	91.83		2831.832
2020-03-05	3190.609	14.8	36.7	12.1	0.0		0.25	2405.08125	0.2	2580.8250000000003	0.0	320.6	2514.725	44.221		2628.342
2020-03-04	3265.266	4.9	1.5	4.7	0.0		46.25	2129.3145833333333	40.6	2297.610416666667	4.8	205.871875	2246.101	40.813		2372.357
2020-03-03	3315.433	9.0	9.2	4.5	0.0		2.25	1778.55	0.6000000000000001	1967.572708333333	0.0	142.32000000000002	1884.413	35.623		2051.242
2020-03-02	3335.587	35.1	124.0	45.0	137.0		156.75	1599.4833333333331	181.0	1848.9515625	1.0	158.49714285714285	1688.469	18.997		1976.502
2020-03-01	3365.913	1.0	42.0	43.1	40.0		31.75	1249.5702127659574	45.6	1363.3008333333337	0.0	113.65055555555556	1361.585	17.839		1485.893
2020-02-29	1908.677	0.0	1.4	0.0	1.0		0.75	799.2624999999999	0.2	869.7532291666666	0.0	111.94384615384617	911.067	16.34		903.806
2020-02-28	1817.417	6.3	4.8	43.0	3.0		21.0	489.7479166666667	1.6	614.1964583333333	0.0	109.73461538461538	527.779	14.891		627.253
2020-02-27	1711.763	1.7	2.1	0.0	9.0		13.75	488.29487179487177	7.2	644.8485416666666	0.0	52.416	512.437	14.186		627.253
2020-02-26	1616.379	0.0	0.0	0.0	0.0		0.0	551.5979166666667	0.0	711.1975000000001	0.0	64.07777777777777	564.301	13.954		741.576
2020-02-25	1553.947	0.0	0.0	0.0	0.0		0.0	640.71875	0.0	770.785625	0.0	66.34166666666665	685.58	14.07		801.132
2020-02-24	1492.451	4.8	6.5	0.0	2.0		0.5	519.3479166666667	1.4	659.1614583333334	0.6000000000000001	56.144444444444446	564.301	13.838		677.26
2020-02-23	1424.399	12.0	14.7	0.0	11.0		34.0	451.03541666666666	19.0	590.2529166666667	11.0	48.3125	482.318	13.267		590.612
2020-02-22	1387.114	9.5	1.8	0.0	5.0		9.0	438.69166666666666	8.4	584.0451041666666	15.6	53.165217391304346	457.798	13.608		602.743
2020-02-21	1328.241	0.0	0.0	0.0	0.0		5.0	489.2276595744681	0.0	653.9565625	1.0	57.3125	502.314	13.608		658.355
2020-02-20	1277.525	0.0	0.0	0.0	0.0		0.0	578.9416666666667	0.0	714.2985416666667	0.0	64.09583333333333	612.734	13.838		715.612
2020-02-19	1213.424	0.0	0.0	0.0	0.0		0.0	594.8270833333333	0.0	745.186875	0.0	71.36666666666666	618.217	14.186		771.158
2020-02-18	1150.581	0.0	0.0	0.0	0.0		0.0	783.3937500000001	0.0	943.805	0.0	76.425	798.063	14.186		946.039
2020-02-17	1042.017	0.0	0.0	0.0	0.0		0.0	1278.8125	0.0	1518.0695833333332	0.0	83.89583333333333	1256.697	14.537		1388.347
2020-02-16	1002.364	0.0	0.0	0.0	0.0		0.0	1907.9354166666665	0.0	2134.20875	0.0	98.02083333333331	1945.807	15.368		2139.877
2020-02-15	982.757	0.0	0.0	0.0	0.0		0.0	1637.1520833333334	0.0	1745.6180208333335	0.0	97.07391304347826	1781.071	17.334		1854.49
2020-02-14	1002.364	0.0	1.6	0.0	0.0		0.5	775.3375	0.0	816.5153125	0.0	108.92777777777778	891.804	18.094		910.799
2020-02-13	937.58	0.0	0.0	0.0	1.0		8.75	547.975	1.4	679.71125	0.0	103.22222222222224	591.005	18.479		738.313
2020-02-12	886.942	4.8	15.2	40.3	2.0		5.5	578.1145833333334	2.6	753.6166666666667	0.0	90.69285714285716	601.829	17.966		735.055
2020-02-11	855.837	1.8	0.0	0.0	14.0		21.5	643.5583333333333	25.6	783.9945263157895	0.0	91.825	685.58	20.717		781.106
2020-02-10	899.502	8.3	3.9	11.3	1.0		7.5	716.6021276595745	1.4	790.5766666666667	0.0	92.18333333333334	651.538	16.958		781.106
2020-02-09	849.666	0.0	0.0	0.0	0.0		6.0	791.4354166666667	2.6	774.10875	0.0	84.92083333333333	691.323	13.494		784.432
2020-02-08	905.806	0.0	0.0	0.0	0.0		0.0	777.5166666666665	0.0	781.3882291666667	0.0	92.15833333333336	651.538	13.954		754.675
2020-02-07	905.806	0.0	0.2	4.6	0.0		5.75	972.8291666666668	0.0	892.6307291666667	0.0	103.3782608695652	943.549	14.42		931.889
2020-02-06	706.726	0.0	0.0	0.0	0.0		2.5	632.2416666666667	0.2	630.8620833333333	0.0	117.9625	697.087	14.303		655.222
2020-02-05	724.045	0.0	0.0	0.0	0.0		0.0	675.0958333333334	0.0	648.4522916666666	0.2	140.80833333333334	726.198	16.217		689.964
2020-02-04	924.821	0.0	0.0	0.0	0.0		0.0	726.2958333333332	0.0	756.5875	0.0	178.66666666666666	743.901	20.181		748.115
2020-02-03	1062.062	0.0	0.0	0.0	0.0		0.0	768.0625	0.0	790.0636458333333	0.0	234.5125	798.063	21.803		754.675
2020-02-02	1959.166	0.0	0.0	0.0	0.0		0.0	920.1854166666668	0.0	910.8976041666666	0.0	351.0291666666667	969.873	20.851		896.831
2020-02-01	1817.417	0.0	0.0	0.0	0.0		0.0	1117.4340425531916	0.0	1115.8172916666667	0.2	620.9714285714285	1155.313	31.283		1063.999
2020-01-31	1817.417	0.0	0.0	0.0	0.0		0.0	1375.3729166666665	0.0	1360.931979166667	0.0	638.1238095238095	1423.075	39.345		1293.547
2020-01-30	1858.689	3.3	0.0	0.0	0.0		0.0	1830.90625	0.0	1927.2883333333327	0.0	530.8217391304348	1798.127	43.835		1724.0
2020-01-29	3560.594	0.0	0.0	0.0	0.0		0.25	3005.1416666666664	0.0	3054.906354166667	0.0	466.2470588235294	2888.731	52.518		2913.649
2020-01-28	4998.88	0.0	3.4	0.0	4.0		10.25	4512.527083333333	3.2	4471.689166666666	0.2	408.9727272727272	4233.12	47.57		4242.09
2020-01-27	4774.541	6.4	0.7	1.0	2.0		4.25	5306.013043478261	1.6	4689.544166666667	0.0	375.865	5055.017	50.218		4908.646
2020-01-26	3009.506	34.7	18.6	54.3	13.0		8.25	2378.920833333333	7.6	2596.4322916666665	0.2	364.5	3394.333	46.176		2863.19
2020-01-25	1032.05	23.0	16.2	34.7	17.0		30.75	1222.15625	21.6	1059.0064583333333	0.2	191.25238095238095	1392.19	42.879		1036.105
2020-01-24	1062.062	19.5	29.6	9.9	11.0		21.0	881.94375	14.0	874.69	0.4	97.51666666666668	924.003	37.371		889.874
2020-01-23	912.128	2.5	21.8	49.2	48.0		59.0	846.65625	51.6	820.4561458333334	0.6000000000000001	79.35000000000001	911.067	28.605		814.578
2020-01-22	678.215	35.9	20.9	0.0	17.0		6.0	634.2229166666667	21.8	619.7875	0.6000000000000001	60.04583333333333	702.869	9.229		674.097
2020-01-21	568.688	16.5	33.6	0.2	0.0		14.75	577.4645833333333	12.0	597.37125	17.6	23.90416666666667	612.734	6.365		608.839
2020-01-20	450.195	0.0	0.0	32.9	0.0		13.75	493.2583333333334	24.2	505.4045833333333	0.0	18.854166666666668	538.111	5.776		488.121
2020-01-19	387.558	3.0	2.9	20.9	0.0		2.0	388.6479166666666	0.6000000000000001	415.4158333333333	0.0	18.641666666666666	410.359	5.612		413.712
2020-01-18	399.033	0.0	50.0	0.0	69.0		67.5	356.66875000000005	42.4	397.2710416666667	14.4	22.6375	369.516	5.449		397.752
2020-01-17	310.812	0.0	0.0	0.0	16.0		4.25	328.5625	12.2	358.4167708333334	0.0	19.143478260869564	343.279	5.13		356.248
