ds	y	chuva1	chuva2	chuva3	chuva4	vazao1	chuva5	vazao2	chuva6	vazao3	vazao4	vazao5
2022-04-09	712.57			0.0	0.0	145.9804347826087	0.0	598.62375	0.0	39.4	110.83	
2022-04-08	725.032			0.0	0.0	143.16333333333333	0.0	599.2066666666666	0.6000000000000001	39.4	108.822	
2022-04-07	734.424			0.0	3.4	148.55260869565217	0.0	612.3449999999999	0.0	40.201	111.84	
2022-04-06	642.288			0.0	0.0	151.39	0.0	532.23	0.0	41.01	126.443	
2022-04-05	709.465			0.0	0.0	150.77260869565217	0.0	609.31875	0.0	48.228	121.13	
2022-04-04	675.607			0.0	0.0	153.12652173913042	0.0	546.7054166666667	0.0	49.898	120.08	
2022-04-03	678.662			5.7	1.2	159.97521739130434	0.0	530.1416666666667	0.0	49.562	131.318	
2022-04-02	725.032			0.0	0.0	146.84545454545454	0.0	571.2491666666666	0.0	48.228	127.519	
2022-04-01	728.158			0.0	0.0	148.70521739130433	0.0	624.2604166666666	0.0	43.771	117.994	
2022-03-31	675.607			0.0	0.0	142.32347826086956	0.0	579.6008333333333	0.0	38.87	105.843	
2022-03-30	743.855			0.0	0.0	144.69842105263157	0.0	589.4183333333334	0.0	39.666	104.859	
2022-03-29	728.158			0.0	0.0	96.88694127736863	0.0	615.9675	0.0	40.739	100.966	
2022-03-28	728.158			0.0	0.0	146.91736842105263	0.0	624.0333333333333	0.0	41.01	109.322	
2022-03-27	778.767			0.0	0.0	148.79695652173913	0.0	628.1283333333333	0.0	42.103	114.897	
2022-03-26	830.462			0.0	0.0	152.38130434782607	0.0	662.0124999999999	0.0	42.103	116.958	
2022-03-25	759.66			0.0	0.0	155.6195652173913	0.0	622.5775	0.2	43.771	119.035	
2022-03-24	753.325			0.0	0.0	154.86217391304348	0.0	607.9775000000001	0.4	50.235	125.372	
2022-03-23	873.248			0.5	0.0	154.86260869565217	0.0	690.3366666666666	0.4	50.573	123.242	
2022-03-22	721.91			9.0	0.0	159.85391304347826	0.0	631.0445833333333	0.2	50.913	127.519	
2022-03-21	804.48			0.0	0.7999999999999999	154.24	0.0	625.6	0.0	42.655	124.305	
2022-03-20	791.59			0.0	0.0	155.98086956521738	0.0	644.59875	0.0	43.771	119.035	
2022-03-19	883.22			0.0	0.0	157.47434782608696	0.0	705.5466666666666	0.0	44.972	120.08	
2022-03-18	853.414			0.0	0.0	159.97	0.0	671.9925	0.2	45.614	122.184	
2022-03-17	923.472			0.0	0.2	159.34608695652173	0.4	738.3154166666667	0.6000000000000001	46.912	127.519	
2022-03-16	913.355			0.0	0.0	162.74391304347827	0.0	748.8904166666666	0.6000000000000001	48.228	134.064	
2022-03-15	947.219			0.0	0.0	194.7113043478261	0.0	713.3333333333334	0.0	49.227	137.395	
2022-03-14	950.627			0.0	0.0	222.92304347826084	1.4	755.9195833333333	0.4	49.562	139.637	
2022-03-13	954.04			0.0	0.0	226.63	0.0	747.69125	0.0	51.595	142.464	
2022-03-12	1040.617			0.0	0.0	226.90565217391304	0.0	819.5495833333333	0.0	55.781	144.173	
2022-03-11	1065.291			0.0	0.0	227.45695652173916	0.0	831.8979166666667	0.0	52.282	148.779	
2022-03-10	1086.589			0.0	0.2	229.9519047619048	0.0	840.8475	0.4	48.228	149.941	
2022-03-09	1040.617			0.0	2.8	233.26869565217396	0.2	819.5300000000001	0.0	52.973	151.107	
2022-03-08	1165.835			0.0	0.0	236.995	0.0	885.89125	0.0	57.212	154.632	
2022-03-07	1162.194			0.0	0.0	242.6208695652174	0.0	898.1034782608696	0.0	59.391	160.593	
2022-03-06	1220.891			0.0	0.0	246.6625	0.0	936.2433333333332	0.0	60.495	163.007	
2022-03-05	1280.515			0.0	0.0	249.52391304347827	0.0	953.3929166666668	0.0	63.111	167.887	
2022-03-04	1394.756			0.0	0.0	254.0560869565217	0.0	1036.1175	0.0	69.292	172.835	
2022-03-03	1383.19			0.0	0.0	259.7981818181818	0.0	1007.2420833333334	0.0	69.292	183.577	
2022-03-02	1516.072			0.0	0.0	265.4942857142857	0.0	983.4914285714284	0.0	86.851	195.947	
2022-03-01	1632.483			0.0	0.0	278.39375	0.0	1167.59	0.0	90.414	203.284	
2022-02-28	1685.563			0.0	0.0	286.20666666666665	0.0	1180.624	0.0	86.851	213.496	
2022-02-27	1923.654			0.0	0.0	307.904375	0.0	1374.2341176470588	0.0	101.047	216.952	
2022-02-26	2170.621			0.0	0.0	307.0622727272727	0.0	1567.4578260869564	0.0	112.755	249.248	
2022-02-25	2477.169			0.0	0.0	308.65130434782606	0.0	1962.1266666666668	0.0	118.33	268.11	
2022-02-24	2643.225			0.0	0.0	390.84826086956525	0.0	2106.52625	0.0	115.78	287.624	
2022-02-23	2970.105			0.0	0.2	472.0582608695652	0.0	2275.22375	0.0	156.869	354.437	
2022-02-22	3600.341			10.5	4.0	555.7886956521739	0.0	2725.3879166666666	0.0	320.405	467.017	
2022-02-21	4038.033			0.0	0.0	632.0147826086957	0.0	2940.3816666666667	0.0	441.481	603.256	
2022-02-20	3856.38			0.0	1.8	584.5908695652174	1.0	3127.31	0.0	671.368	603.256	
2022-02-19	3448.051			2.1	14.0	493.6560869565217	5.4	2796.65375	0.0	145.319	401.41	
2022-02-18	2803.155			7.3	9.6	458.7552173913044	4.4	2252.7220833333336	0.0	120.39	335.403	
2022-02-17	2902.112			0.0	0.0	476.4605882352941	0.0	2058.2352631578947	0.0	132.027	347.458	
2022-02-16	3144.213			0.0	36.4	480.35086956521735	25.6	2341.32875	0.0	140.819	388.49	
2022-02-15	3144.213			0.0	0.0	501.4795652173913	0.0	2441.085833333333	0.0	153.941	314.38	
2022-02-14	3701.228			0.0	2.0	589.7539130434783	0.0	2816.5420833333333	0.0	273.865	407.009	
2022-02-13	4126.398			0.0	0.2	574.4169565217392	0.0	2983.138333333334	0.0	441.481	576.451	
2022-02-12	4151.022			10.7	6.0	560.171304347826	4.4	2962.9929166666666	0.0	465.155	763.529	
2022-02-11	2906.632			0.0	5.8	419.5541176470588	0.8	2210.262857142857	0.0	572.475	592.017	
2022-02-10	2572.956			6.4	12.2	280.4117391304348	1.2	1864.3133333333333	0.0	337.277	417.369	
2022-02-09	2128.91			2.1	41.8	196.09782608695653	12.2	1636.0733333333335	0.0	270.787	305.336	
2022-02-08	1795.257			0.0	0.4	183.91217391304343	1.0	1176.1460869565217	0.0	166.418	271.96	
2022-02-07	1710.247			0.0	0.2	206.30045454545453	0.0	1076.9982608695652	0.0	144.187	279.74	
2022-02-06	1791.283			0.0	1.6	210.0004347826087	1.2	1147.700833333333	0.0	140.262	295.613	
2022-02-05	1743.338			5.4	18.0	221.4291304347826	12.8	1054.190833333333	0.0	153.941	322.712	
2022-02-04	1383.19			0.0	5.6	182.5065217391304	6.4	916.1816666666668	0.0	138.595	258.22	
2022-02-03	1217.195			0.0	3.4	134.24347826086955	2.6	915.0682608695652	0.0	103.435	189.389	
2022-02-02	1051.169			0.0	3.0	120.07	1.7999999999999998	805.7220833333334	0.0	94.047	167.887	
2022-02-01	984.927			0.0	2.0	110.94260869565215	1.4	777.7370833333333	0.0	80.358	149.941	
2022-01-31	896.573	0.0		0.0	17.8	87.83739130434783	20.200000000000003	831.9095833333334	0.0	48.228	124.838	
2022-01-30	893.229	0.0		0.0	0.2	80.41	0.0	716.8520833333333	0.0	34.773	112.855	
2022-01-29	850.123	0.0		0.0	0.0	82.93090909090908	0.0	701.224347826087	0.0	36.027	107.327	
2022-01-28	916.724	0.0		0.0	0.0	85.24	0.0	718.0583333333334	0.0	39.134	109.824	
2022-01-27	1019.617	0.0		0.0	0.0	85.77304347826087	0.0	785.84	0.0	39.4	116.958	
2022-01-26	1047.648	0.0		0.0	8.4	88.32173913043479	19.8	836.3386956521739	0.0	37.305	119.035	
2022-01-25	1122.386	0.0		0.0	0.0	90.78695652173911	0.0	907.3725	0.0	38.87	122.184	
2022-01-24	1083.03	0.0		0.0	0.0	93.92478260869564	0.0	858.8379166666667	0.0	40.47	125.372	
2022-01-23	1191.425	0.0		0.0	0.0	98.51347826086956	0.0	930.8218181818182	0.0	41.828	127.519	
2022-01-22	1288.032	0.0		0.0	0.0	100.83521739130435	0.0	1020.8638095238096	0.0	44.972	132.962	
2022-01-21	1329.631	0.0		0.0	0.0	106.86043478260868	0.0	974.2170833333332	0.0	47.568	144.173	
2022-01-20	1488.393	0.0		0.0	0.0	114.81347826086956	0.0	1138.2841666666666	0.0	53.668	154.632	
2022-01-19	1543.916	0.0		0.0	0.0	125.476	0.0	1175.934	0.0	66.166	166.66	
2022-01-18	1779.375	0.0		11.2	0.0	136.54043478260868	0.0	1307.097083333333	0.0	72.487	175.335	
2022-01-17	2297.034	0.0		8.3	0.0	135.92434782608694	0.0	1650.7745833333336	0.0	75.753	176.591	
2022-01-16	3111.942	0.0		12.3	0.0	142.94391304347826	0.0	2592.9225	0.0	73.297	185.505	
2022-01-15	4067.439	0.0		0.0	0.0	163.0278260869565	5.4	3693.319166666666	0.0	85.096	216.259	
2022-01-14	4685.895	0.0		0.0	0.0	196.8943478260869	0.0	4401.817391304348	0.0	93.133	249.248	
2022-01-13	5517.741	0.0		0.0	0.0	272.41217391304343	0.0	5254.76375	0.0	194.095	358.833	
2022-01-12	5665.548	0.0		6.5	0.0	487.39478260869566	0.0	5150.8983333333335	0.0	394.098	556.728	
2022-01-11	4655.509	0.0		10.1	0.0	536.8495652173913	0.0	3890.5325	0.0	550.578	696.784	
2022-01-10	3148.831	0.0		20.7	5.2	413.5678260869565	1.4	2257.71125	0.0	381.3	441.375	
2022-01-09	2339.593	23.9		47.2	16.8	176.8195652173913	13.0	1591.3149999999998	0.0	151.04	240.428	
2022-01-08	1919.606	32.6		15.4	50.4	121.99478260869566	17.2	1370.5595833333334	0.0	72.487	174.083	
2022-01-07	1964.259	13.5		10.9	34.4	96.7595652173913	36.4	1547.3391666666666	0.0	43.211	130.772	
2022-01-06	2005.089	0.0		0.0	1.2000000000000002	95.46227272727272	0.0	1661.2895833333332	0.0	38.345	127.519	
2022-01-05	1992.817	0.0		0.0	0.0	92.73363636363636	0.0	1644.4083333333335	0.0	38.607	127.519	
2022-01-04	1996.905	0.0		15.3	0.0	93.41545454545457	0.0	1656.4217391304346	0.0	40.47	129.683	
2022-01-03	1795.257	0.0		7.1	0.0	98.30043478260868	0.0	1411.26375	0.0	42.655	131.865	
2022-01-02	1600.092	0.0		8.7	0.0	105.84434782608696	0.0	1343.5495833333334	0.0	49.562	135.17	
2022-01-01	1195.096	0.0		0.0	0.0	102.51	0.0	1027.3145833333333	0.0	57.212	138.514	
2021-12-31	1083.03	0.0		0.0	3.8	101.06130434782608	1.2	849.6070833333333	1.0	49.898	140.765	
2021-12-30	1151.293	15.3		0.0	2.0	99.9504347826087	0.7999999999999999	909.6629166666668	8.6	48.893	145.892	
2021-12-29	1198.77	4.7		10.6	29.0	101.40304347826088	19.6	927.68125	0.4	51.595	149.941	
2021-12-28	1280.515	0.0		5.3	0.0	117.96521739130434	0.0	943.3779166666668	2.4000000000000004	57.934	158.793	
2021-12-27	1706.125	0.0		0.0	0.0	136.40695652173915	0.0	1197.2525	2.0	90.414	199.934	
2021-12-26	1624.365	0.0		0.0	0.0	172.37260869565216	0.0	1172.06125	0.0	111.756	177.852	
2021-12-25	1616.261	0.0		0.0	0.0	168.6604347826087	0.0	1145.3866666666663	0.8	164.005	122.184	
2021-12-24	1563.904	0.0		7.4	16.8	119.6091304347826	18.6	1175.1929166666666	3.2	76.581	116.958	
2021-12-23	1648.757	2.1		5.2	7.4	99.84	5.800000000000001	1222.9258333333337	2.0	46.912	120.08	
2021-12-22	2009.184	0.0		9.1	1.0	92.83913043478262	3.0	1581.3295833333334	0.0	39.4	125.907	
2021-12-21	1759.576	0.0		10.4	0.2	102.84434782608696	0.8	1445.9279166666663	3.2	41.282	122.713	
2021-12-20	1276.761	0.0		0.0	9.0	118.25782608695654	2.8000000000000003	982.4866666666668	9.4	45.614	119.035	
2021-12-19	1500.235	21.9		0.0	18.8	91.49260869565217	6.0	1174.3658333333333	22.0	45.614	114.385	
2021-12-18	1348.681	0.0		0.0	47.2	99.375	8.4	1093.5454166666666	18.8	32.814	104.859	
2021-12-17	1254.316	0.0		8.1	0.0	101.77083333333331	0.0	1100.3075	0.0	37.823	100.966	
2021-12-16	1058.222	9.1		11.7	0.2	111.25	0.0	798.5304166666666	0.0	44.972	121.13	
2021-12-15	943.815	0.0		0.0	0.2	99.44444444444444	0.0	786.3678947368421	0.0	42.103	125.372	
2021-12-14	1104.44	0.0		0.0	0.2	99.79166666666669	0.0	905.7495833333334	0.2	39.666	140.765	
2021-12-13	1220.891	0.0		0.0	0.0	110.72916666666669	0.0	977.9895833333334	0.2	38.345	157.003	
2021-12-12	1460.879	0.0		0.0	0.0	119.89583333333331	0.0	1104.7833333333333	0.2	42.103	171.592	
2021-12-11	1592.027	0.0		0.0	0.0	128.95833333333334	0.0	1155.2291666666667	0.2	51.253	186.795	
2021-12-10	1417.98	0.0		12.3	0.0	144.45652173913044	0.0	1096.16	0.4	65.396	208.02	
2021-12-09	1555.899	15.6		0.0	6.6	151.7391304347826	20.0	1052.53	0.2	83.358	203.958	
2021-12-08	1453.049	23.2		0.0	0.4	154.58333333333334	0.0	1076.753333333333	0.4	71.682	175.963	
2021-12-07	1232.0	10.3		0.0	20.4	124.375	14.4	993.7133333333333	0.2	57.934	166.66	
2021-12-06	1068.831	0.0		5.2	0.2	130.72916666666666	0.0	872.65125	0.4	42.655	158.195	
2021-12-05	1147.666	0.0		9.8	0.0	144.27083333333334	0.0	866.7608333333334	0.4	54.018	160.593	
2021-12-04	1273.011	6.7		7.3	0.0	151.875	0.0	954.4183333333334	0.6000000000000001	61.983	174.083	
2021-12-03	1206.129	5.9		10.2	5.2	159.16666666666666	5.4	885.6866666666666	0.4	84.225	197.272	
2021-12-02	1348.681	17.1		16.7	32.0	170.52083333333334	13.0	868.30625	0.4	112.255	208.701	
2021-12-01	1136.809	32.9		11.2	40.0	133.125	25.8	788.7126086956522	45.0	70.881	169.117	
2021-11-30	801.251	0.0		0.0	0.0	122.8125	0.0	671.6983333333334	0.0	48.893	137.395	
2021-11-29	756.49	8.9		0.0	6.2	105.0	4.8	564.3308695652174	18.2	42.655	122.184	
2021-11-28	791.59	0.0		0.0	0.0	97.5	0.0	641.5	0.0	31.48	112.855	
2021-11-27	876.568	0.0		0.0	4.6000000000000005	103.8157894736842	3.6	722.2110526315789	0.0	34.773	105.843	
2021-11-26	1040.617	0.0		0.0	0.0	112.0	0.0	837.0319999999999	0.0	40.47	126.443	
2021-11-25	1258.048	0.0		0.0	0.0	131.36363636363637	0.0	993.9904545454546	0.0	44.334	140.765	
2021-11-24	1360.153	0.0		0.0	0.0	166.57894736842104	0.0	1029.7845	0.4	98.687	195.947	
2021-11-23	1640.613	0.0		0.0	0.0	215.09583333333333	0.2	1138.64125	0.8	141.938	284.458	
2021-11-22	1058.222	10.7		19.1	0.0	220.61666666666667	0.0	1170.835	1.6	110.264	253.715	
2021-11-21	769.194	29.3		4.7	0.0	96.88694127736863	0.0	429.7529999210586	9.0	35.272	195.947	
2021-11-20	762.833	0.0		0.0	0.0	96.88694127736863	0.0	429.7529999210586	13.6	23.367	84.317	
2021-11-19	807.713	0.0		0.0	0.0	79.07894736842105	0.0	681.2252631578948	6.2	24.532	90.622	
2021-11-18	1012.648	0.0		0.0	0.0	87.70833333333333	0.0	849.0508333333333	6.6	25.716	102.903	
2021-11-16	1348.681	0.0		0.0	0.0	116.77083333333331	0.0	1095.621666666667	0.0	38.084	129.141	
2021-11-15	1665.083	0.0		0.0	0.0	130.10416666666666	0.0	1366.4174999999998	0.0	43.211	144.173	
2021-11-14	1693.778	0.0		5.7	0.0	139.89583333333334	0.0	1344.5158333333334	0.0	52.282	184.219	
2021-11-13	1665.083	27.6		10.2	1.6	152.39583333333334	0.8	1357.60375	32.4	56.852	227.481	
2021-11-12	1348.681	27.2		8.3	13.2	156.35416666666666	12.0	1104.44625	18.2	64.63	213.496	
2021-11-11	772.381	52.9		17.5	21.6	80.0	15.0	691.2391666666667	0.8	31.055	108.323	
2021-11-10	690.93	0.0		21.1	5.2	72.5	16.2	608.13875	0.2	24.142	93.39	
2021-11-09	766.012	0.0		0.0	0.0	81.25	0.0	667.8120833333334	0.2	25.716	81.245	
2021-11-08	1016.131	0.0		0.0	0.0	90.20833333333331	0.0	818.2833333333333	0.4	37.305	104.859	
2021-11-07	1295.564	3.1		0.0	0.0	97.60416666666669	0.0	1075.9429166666666	1.2000000000000002	26.315	135.725	
2021-11-06	1795.257	21.4		0.0	0.0	126.04166666666669	0.0	1369.743333333333	3.0	42.103	123.773	
2021-11-05	1867.189	0.0		0.0	9.2	123.33333333333331	9.6	1545.17875	5.800000000000001	44.972	129.683	
2021-11-04	1040.617	0.0		9.6	30.0	126.25	0.2	905.8718181818182	3.2	52.282	139.075	
2021-11-03	769.194	0.0		7.5	37.0	138.4375	21.4	606.0866666666667	2.4000000000000004	43.211	160.593	
2021-11-02	525.843	0.0		20.1	44.2	109.375	26.0	384.3045833333333	2.0	29.794	122.184	
2021-11-01	383.696	27.4		12.4	11.2	65.51136363636364	8.2	299.31739130434784	1.4	22.601	67.499	
2021-10-31	411.996	0.0		0.0	1.0	55.5675	2.8	329.7554166666667	0.2	20.539	59.011	
2021-10-30	406.802	0.0		0.0	2.2	61.26208333333333	0.6000000000000001	377.86	0.2	20.724	59.011	
2021-10-29	486.902	0.0		0.0	0.0	69.83125	0.0	390.9525	0.0	22.411	65.916	
2021-10-28	525.843	0.0		4.7	0.0	81.04166666666667	0.0	467.6579166666667	0.0	25.716	85.204	
2021-10-27	571.516	0.0		10.8	0.0	84.16666666666667	0.0	519.1279166666667	0.0	23.947	85.204	
2021-10-26	597.742	0.0		0.0	0.0	82.5	0.0	521.706	0.0	25.716	85.204	
2021-10-25	690.93	0.0		0.0	20.200000000000003	102.28260869565216	3.2	560.6495238095238	0.0	30.844	114.897	
2021-10-24	947.219	0.0		0.0	0.0	118.04347826086956	0.0	781.05375	0.0	38.607	130.227	
2021-10-23	1125.986	0.0		0.0	0.0	136.875	0.0	931.3379166666668	2.0	48.893	145.318	
2021-10-22	998.756	0.0		6.3	0.0	168.69565217391303	0.0	788.4273913043479	2.8000000000000003		168.502	
2021-10-21	690.93	0.0		2.7	5.0	171.46666666666667	8.6	512.9379166666666	2.8000000000000003		237.521	
2021-10-20	545.673	0.0		10.2	10.6	126.45833333333331	11.4	525.8029166666666	5.2		154.632	
2021-10-19	366.029	12.8		3.1	12.2	86.25	10.6	358.66041666666666	7.6		88.798	
2021-10-18	492.405	11.3		0.0	0.2	62.35333333333333	0.0	439.4883333333333	0.0		62.802	
2021-10-17	583.125	0.0		0.0	0.0	69.24833333333333	0.0	544.0325	0.0		59.76	
2021-10-16	750.164	0.0		0.0	0.0	94.16666666666669	0.0	719.6037500000001	0.0		82.555	
2021-10-15	694.008	0.0		0.0	0.0	120.41666666666669	0.0	632.2770833333333	0.0		120.08	
2021-10-14	406.802	0.0		0.0	0.0	130.83333333333334	0.0	343.78833333333336	0.8		144.173	
2021-10-13	430.342	0.0		7.2	0.0	124.58333333333331	0.0	314.83708333333334	3.6		116.441	
2021-10-12	348.633	76.2		13.4	13.8	73.18333333333334	14.6	323.72375	23.200000000000003		95.258	
2021-10-11	265.904	30.7		3.8	50.6	36.96363636363637	46.4	249.15727272727275	59.6		75.686	
2021-10-10	221.997	0.0		0.0	11.0	33.91130434782609	6.4	245.53695652173917	0.2		41.749	
2021-10-09	270.433	0.0		0.0	6.6	36.43333333333334	0.0	194.6070833333333	0.0		21.01	
2021-10-08	215.635	0.0		0.0	0.0	40.42041666666667	0.0	237.03041666666664	0.0		16.27	
2021-10-07	166.961	0.0		0.0	0.0	52.58086956521738	0.0	139.06208333333333	0.0		15.078	
2021-10-06	144.18	0.0		0.0	0.0	41.81826086956522	0.0	119.03652173913044	0.0		14.307	
2021-10-05	151.653	0.0		0.0	0.0	33.7975	0.0	118.20291666666668	0.0		15.078	
2021-10-04	142.33	0.0		0.0	0.0	32.46727272727273	0.0	117.28083333333332	0.0		14.69	
2021-10-03	142.33	0.0		0.0	0.8	27.7975	0.0	116.84208333333332	0.0		13.929	
2021-10-02	142.33	0.0		0.0	0.0	25.69333333333333	0.0	112.24208333333333	0.0		15.868	
2021-10-01	155.435	0.0		0.0	0.0	26.57708333333333	0.0	116.83	0.0		15.078	
2021-09-30	157.337	0.0		0.0	0.0	26.19833333333333	0.0	131.04291666666668	0.0		16.27	
2021-09-29	170.861	0.0		0.0	0.0	26.293478260869566	0.0	127.55260869565218	0.0		16.677	
2021-09-28	174.791	0.0		0.0	0.0	26.7875	0.0	146.93041666666667	0.0		16.27	
2021-09-27	165.021	0.0		0.0	0.0	26.39727272727273	0.0	125.79791666666668	0.0		17.089	
2021-09-26	165.021	0.0		0.0	0.0	27.629166666666663	0.0	140.10208333333333	0.0		17.089	
2021-09-25	168.907	0.0		0.0	0.0	27.16625	0.0	143.53666666666666	0.0		16.27	
2021-09-24	168.907	0.0		0.0	0.0	29.396666666666665	0.0	141.44458333333333	0.0		17.089	
2021-09-23	161.165	0.0		0.0	0.0	26.99791666666667	0.0	137.12875	0.0		17.927	
2021-09-22	155.435	0.0		0.0	0.0	24.01	0.0	127.4295	0.0		19.66	
2021-09-21	149.773	0.0		0.0	0.0	26.535	0.0	125.21916666666668	0.0		22.402	
2021-09-20	178.75	0.0		0.0	0.0	28.60090909090909	0.0	135.26857142857142	0.2		23.837	
2021-09-19	159.247	0.0		0.0	0.0	28.97217391304348	0.0	130.18565217391304	0.0		20.105	
2021-09-18	142.33	0.0		0.0	0.0	28.50909090909091	0.0	120.62521739130436	0.0		26.322	
2021-09-17	198.966	0.0		0.0	0.0	28.723333333333333	0.0	160.19541666666666	0.0		27.869	
2021-09-16	151.653	0.0		0.0	0.0	29.35458333333333	0.0	229.01583333333332	0.0		28.394	
2021-09-15	184.741	0.0		0.0	0.0	27.127826086956524	0.0	156.86391304347825	0.0		27.348	
2021-09-14	147.901	0.0		0.0	0.0	29.270416666666662	0.0	84.6325	0.0		26.833	
2021-09-13	196.913	0.0		0.0	0.0	31.3325	0.0	166.08916666666667	0.0		27.348	
2021-09-12	196.913	0.0		0.8	0.0	33.709583333333335	0.0	173.6520833333333	0.0		30.541	
2021-09-11	194.867	0.0		0.0	0.0	32.43666666666667	0.0	173.73083333333332	0.0		32.48	
2021-09-10	194.867	0.0		0.0	0.0	34.14739130434783	0.0	173.4786956521739	0.0		34.477	
2021-09-09	205.166	0.0		2.3	0.0	31.66916666666667	0.0	170.59625	0.0		31.642	
2021-09-08	211.428	0.0		0.0	0.0	33.749583333333334	0.0	177.04708333333335	0.0		28.924	
2021-09-07	213.528	0.0		0.0	0.0	36.73636363636364	0.0	166.965	0.0		28.394	
2021-09-06	215.635	0.0		0.0	0.0	37.21083333333333	0.0	172.8475	0.0		28.394	
2021-09-05	228.419	0.0		0.0	0.0	38.099583333333335	0.0	191.6370833333333	0.0		27.608	
2021-09-04	209.334	0.0		0.0	0.0	35.87791666666667	0.0	177.4779166666667	0.0		27.869	
2021-09-03	196.913	3.2		1.2	0.0	32.50318181818182	0.0	156.5009090909091	0.0		25.815	
2021-09-02	226.272	4.1		1.0	0.8	31.21772727272727	0.0	156.80318181818183	0.0		27.348	
2021-09-01	192.828	0.0		0.0	0.0	31.374583333333334	0.0	192.6220833333333	0.0		28.394	
2021-08-31	196.913	0.0		0.0	0.2	31.45875	0.8	156.93958333333333	0.0		24.57	
2021-08-30	211.428	0.0		0.0	0.0	32.04608695652174	0.4	157.65478260869563	0.0		24.324	
2021-08-29	198.966	0.0		0.0	0.0	32.282916666666665	0.0	161.48	0.0		24.57	
2021-08-28	209.334	0.0		0.0	0.0	31.935	0.0	162.9675	0.0		25.564	
2021-08-27	205.166	0.0		0.0	0.0	31.563043478260877	0.0	166.30695652173912	0.0		27.348	
2021-08-26	209.334	0.0		0.0	0.0	31.29041666666667	0.0	219.44708333333327	0.0		28.394	
2021-08-25	215.635	0.0		0.0	0.0	33.20666666666667	0.0	170.68625	0.0		28.394	
2021-08-24	215.635	0.0		0.0	0.0	34.25041666666667	0.0	183.67291666666665	0.0		29.458	
2021-08-23	213.528	0.0		0.0	0.0	34.98833333333334	0.0	163.16708333333332	0.0		31.089	
2021-08-22	226.272	0.0		0.0	0.0	36.26708333333334	0.0	160.56791666666666	0.0		31.642	
2021-08-21	230.572	0.0		0.0	0.0	35.998695652173915	0.0	189.08739130434785	0.0		32.762	
2021-08-20	224.131	0.0		0.0	0.0	36.1	0.0	200.74	0.0		32.762	
2021-08-19	232.733	0.0		0.0	0.0	34.70916666666667	0.0	206.92166666666665	0.0		31.089	
2021-08-18	205.166	0.0		0.0	0.0	35.212916666666665	0.0	182.3204166666667	0.0		32.48	
2021-08-17	207.247	0.0		0.0	0.0	35.82208333333333	0.0	169.74458333333334	0.0		31.642	
2021-08-16	221.997	0.0		0.0	0.0	36.654583333333335	0.0	192.02875	0.0		32.2	
2021-08-15	198.966	0.0		0.0	0.0	36.377500000000005	0.0	188.6470833333333	0.0		33.045	
2021-08-14	194.867	0.0		0.0	0.0	38.32208333333333	0.0	164.29916666666665	0.0		33.045	
2021-08-13	192.828	0.0		0.0	0.0	33.62086956521739	0.0	157.93478260869566	0.0		34.477	
