data,chuva,vazao,temp_max,temp_min,temp_med,evap
1971-04-03,"4,400","6,050","30,800","18,800","24,800","1,900"
1971-04-04,0,"7,570","29,500","17,300","23,400",1
1971-04-05,0,5,"29,300",19,"24,150","1,400"
1971-04-06,0,"5,875","27,400","15,900","21,650","1,300"
1971-04-07,0,7,"29,100","17,500","23,300","1,400"
1971-04-08,0,"5,525","30,200","17,200","23,700","1,400"
1971-04-09,"4,800","7,760","29,800","16,400","23,100","1,900"
1971-04-10,"6,600","5,700","31,500","20,200","25,850","1,200"
1971-04-11,0,"6,050","30,900","17,400","24,150","2,300"
1971-04-12,0,"5,700","29,800","20,100","24,950","2,100"
1971-04-13,0,"5,875","30,600","16,600","23,600","1,800"
1971-04-14,"6,400","6,240","29,800","19,300","24,550","2,200"
1971-04-15,"13,200","7,570","29,600","20,300","24,950","1,300"
1971-04-16,0,7,"30,800","19,300","25,050","1,100"
1971-04-17,0,"4,300","28,300","19,400","23,850","1,200"
1971-04-18,0,7,"27,500","19,400","23,450","1,700"
1971-04-19,0,"6,050","29,500","20,300","24,900","1,100"
1971-04-20,0,"6,240","26,500","20,300","23,400",1
1971-04-21,0,"6,620","26,400","20,700","23,550","1,100"
1971-04-22,"5,800","6,050","29,500",18,"23,750","0,900"
1971-04-23,6,"6,050","24,900","18,700","21,800","1,400"
1971-04-24,"4,400","7,190","21,900","17,900","19,900","0,800"
1971-04-25,0,7,"23,800","14,700","19,250","2,300"
1971-04-26,0,"5,525","25,700","15,700","20,700","1,900"
1971-04-27,0,"6,810","24,900","14,700","19,800","1,200"
1971-04-28,0,"5,700","24,800",13,"18,900","1,400"
1971-04-29,0,"6,430","27,200","11,700","19,450","1,500"
1971-04-30,0,"6,240","28,600","11,900","20,250","1,600"
1971-05-01,0,"5,875","29,300","14,500","21,900","1,300"
1971-05-02,0,5,31,"13,500","22,250","1,600"
1971-05-03,0,"5,175","28,900","17,300","23,100","2,600"
1971-05-04,0,"5,875","28,700","19,700","24,200","1,700"
1971-05-05,0,"6,810","29,400","18,300","23,850",1
1971-05-06,0,"6,050","24,600","16,700","20,650","1,600"
1971-05-07,0,"13,250","28,300","15,600","21,950","0,700"
1971-05-08,0,"8,559","29,800","16,500","23,150","1,400"
1971-05-09,"5,600","8,559","27,600","17,900","22,750","1,700"
1971-05-10,0,"6,620","24,600","17,500","21,050","2,200"
1971-05-11,0,"5,700","24,400","12,300","18,350",2
1971-05-12,0,"5,875","25,300","10,600","17,950","1,400"
1971-05-13,0,"5,700","27,300","9,200","18,250","1,600"
1971-05-14,0,"4,825","25,600","13,400","19,500","1,800"
1971-05-15,0,"5,875","24,600","11,700","18,150","1,500"
1971-05-16,0,"5,875","27,600","12,900","20,250","1,300"
1971-05-17,0,5,"27,500","14,800","21,150","1,300"
1971-05-18,0,"6,050","27,300","13,800","20,550","1,100"
1971-05-19,"4,600","6,430","26,500","16,400","21,450","1,500"
1971-05-20,0,"6,620","27,100",12,"19,550","1,400"
1971-05-21,0,"6,430","23,700","11,700","17,700","1,500"
1971-05-22,0,"6,240","25,600","10,200","17,900","0,800"
1971-05-23,0,"5,700","26,400","9,600",18,2
1971-05-24,0,"5,525","27,600","8,300","17,950","1,300"
1971-05-25,0,"5,350","30,500","10,500","20,500","1,300"
1971-05-26,0,"5,350","28,600","12,800","20,700","1,600"
1971-05-27,"1,200","5,700","26,600","15,700","21,150","0,600"
1971-05-28,0,"5,175","23,400","14,500","18,950","2,400"
1971-05-29,0,"5,525","20,600","9,700","15,150","2,300"
1971-05-30,0,"5,700","23,900","9,900","16,900","1,300"
1971-05-31,0,"4,650","24,300","8,500","16,400","1,400"
1971-06-01,0,"5,525","25,100","6,600","15,850","1,500"
1971-06-02,0,"5,175","27,700","7,600","17,650","1,500"
1971-06-03,0,"5,350","27,500","10,700","19,100","1,700"
1971-06-04,0,"5,175","25,300","11,700","18,500","1,900"
1971-06-05,0,"5,175","26,700","10,700","18,700","1,400"
1971-06-06,0,5,"29,700","12,300",21,"1,900"
1971-06-07,0,"4,650","27,300","10,200","18,750","1,900"
1971-06-08,0,"5,175","25,500",13,"19,250","1,700"
1971-06-09,0,"4,825","28,300","11,600","19,950","1,700"
1971-06-10,0,"5,175","26,600","6,900","16,750","3,100"
1971-06-11,0,"5,350","25,700","7,300","16,500","2,100"
1971-06-12,"31,800","7,760","18,500","11,400","14,950","1,400"
1971-06-13,"6,400","8,153","19,900","12,400","16,150","0,300"
1971-06-14,"1,600","7,950","20,900","7,700","14,300","0,600"
1971-06-15,0,"7,380","25,600","10,300","17,950","0,800"
1971-06-16,"19,400","7,950","23,900","14,700","19,300",1
1971-06-17,"6,200","8,559","20,300","14,400","17,350","0,800"
1971-06-18,"15,400","11,040","19,800","15,400","17,600","0,400"
1971-06-19,"17,800","16,240","26,500","16,200","21,350","0,500"
1971-06-20,0,"12,100","22,200","17,400","19,800",1
1971-06-21,0,"8,762","25,700","18,400","22,050","0,800"
1971-06-22,0,"9,168",25,"13,400","19,200","1,100"
1971-06-23,0,"7,570","25,800","14,300","20,050",1
1971-06-24,0,"7,760","21,700","16,800","19,250","1,600"
1971-06-25,0,"7,760","24,700","13,400","19,050","1,700"
1971-06-26,0,"7,190","24,600","11,900","18,250","0,800"
1971-06-27,0,"6,810","26,400","9,900","18,150","0,800"
1971-06-28,0,"6,620","28,600","11,600","20,100","1,600"
1971-06-29,0,"6,620","28,700","10,400","19,550","1,600"
1971-06-30,0,7,"26,800","8,600","17,700","2,100"
1971-07-01,0,"20,950","28,700","9,600","19,150","2,300"
1971-07-02,0,"5,700","24,800","12,800","18,800","1,200"
1971-07-03,0,5,"27,400","10,600",19,1
1971-07-04,0,"5,875","26,700","12,300","19,500","1,600"
1971-07-05,0,5,"26,900",11,"18,950","2,100"
1971-07-06,0,"5,350","27,700","12,600","20,150","1,900"
1971-07-07,0,"5,700","18,800","15,800","17,300","2,400"
1971-07-08,0,"6,810","22,400","15,700","19,050","0,600"
1971-07-09,0,7,"23,500","11,900","17,700","1,500"
1971-07-10,0,"6,430","23,100","10,200","16,650","0,900"
1971-07-11,0,"6,620","23,600","9,700","16,650","0,700"
1971-07-12,0,"5,525","22,600","7,400",15,"2,300"
1971-07-13,0,"5,350","23,500","12,500",18,"1,900"
1971-07-14,0,"5,175","24,900","12,800","18,850","0,900"
1971-07-15,0,"6,430","25,600","12,100","18,850","0,900"
1971-07-16,0,"5,875","23,400","10,700","17,050","1,100"
1971-07-17,0,"5,700","22,900","10,500","16,700","1,900"
1971-07-18,0,"6,050",22,"10,200","16,100","1,200"
1971-07-19,0,"5,350","23,600","8,900","16,250","1,300"
1971-07-20,0,"5,350","24,700","5,400","15,050","1,300"
1971-07-21,0,"5,350","26,400","4,300","15,350","1,400"
1971-07-22,0,"5,525","27,600","8,400",18,"1,800"
1971-07-23,0,"5,700","26,600","6,400","16,500","1,800"
1971-07-24,0,"5,350","27,800","5,600","16,700","2,300"
1971-07-25,,,"28,200","5,300","16,750","1,900"
1971-07-26,,,"27,700","4,200","15,950","2,100"
1971-07-27,,,"28,400","5,900","17,150","2,100"
1971-07-28,,,"28,700","10,400","19,550","1,500"
1971-07-29,,,"27,500","9,900","18,700","2,200"
1971-07-30,,,"23,200","11,200","17,200",2
1971-07-31,0,"5,700","21,900","9,700","15,800","0,900"
1971-08-01,0,"5,875","24,700","13,500","19,100","1,100"
1971-08-02,0,"5,175","27,900","10,700","19,300","1,400"
1971-08-03,0,5,"26,700","14,800","20,750",2
1971-08-04,0,"5,700","28,600","11,400",20,"1,700"
1971-08-05,0,"5,350","31,300","10,300","20,800","2,300"
1971-08-06,0,"5,350","30,800","9,700","20,250","2,300"
1971-08-07,0,"5,350","32,400","8,400","20,400","2,900"
1971-08-08,0,"5,350","26,900","12,600","19,750","3,700"
1971-08-09,0,"5,350","29,400",10,"19,700","1,700"
1971-08-10,0,"5,175","30,700","11,300",21,2
1971-08-11,0,"5,350","26,400","17,700","22,050","1,800"
1971-08-12,0,"5,175",28,"13,200","20,600","1,200"
1971-08-13,0,"5,875","28,800","9,700","19,250","2,200"
1971-08-14,0,5,"31,400","9,400","20,400","2,500"
1971-08-15,0,"5,875","20,900","15,900","18,400","2,800"
1971-08-16,"17,400","5,700","19,200","14,700","16,950",1
1971-08-17,"1,600","6,050","18,600","14,500","16,550","0,600"
1971-08-18,0,"6,050","22,500","10,300","16,400","0,800"
1971-08-19,0,"5,875","25,400","9,900","17,650","0,900"
1971-08-20,0,"5,700","25,300","5,800","15,550","1,700"
1971-08-21,0,"5,525","24,900","8,600","16,750","2,200"
1971-08-22,0,"5,700","25,400","11,600","18,500","2,300"
1971-08-23,0,"6,050","27,300",8,"17,650","2,100"
1971-08-24,0,"5,875","26,700",9,"17,850","2,300"
1971-08-25,0,"5,700","26,200","11,700","18,950","2,500"
1971-08-26,0,"5,350","26,300","15,300","20,800","2,900"
1971-08-27,0,"5,525","24,200","11,700","17,950",3
1971-08-28,0,5,"23,600","13,700","18,650","2,100"
1971-08-29,2,"5,525","22,300","12,400","17,350","1,900"
1971-08-30,"6,800","8,559",23,11,17,"1,100"
1971-08-31,4,"6,810","24,100","15,100","19,600","1,100"
1971-09-01,"10,200","6,620","24,800","12,900","18,850","2,200"
1971-09-02,0,"6,050","25,500","11,700","18,600","1,900"
1971-09-03,0,"6,240","26,200",15,"20,600",2
1971-09-04,0,"5,175","28,100","11,900",20,"2,700"
1971-09-05,0,"6,240","28,400","13,200","20,800","2,200"
1971-09-06,0,"5,700","32,100","15,200","23,650","1,100"
1971-09-07,0,"5,700","29,600","15,300","22,450","1,700"
1971-09-08,"38,600","7,760","20,200","13,900","17,050","1,400"
1971-09-09,"33,400","22,480","17,900","14,600","16,250","0,300"
1971-09-10,0,"19,700","20,200","15,800",18,"0,400"
1971-09-11,0,"15,780","20,100","15,900",18,"0,700"
1971-09-12,"11,200","12,560","19,100","13,100","16,100","0,400"
1971-09-13,"3,200","14,630",19,"12,900","15,950","0,500"
1971-09-14,0,"13,940","24,700","10,900","17,800","1,200"
1971-09-15,0,"8,762",25,"10,600","17,800","1,900"
1971-09-16,0,"13,940","25,100",9,"17,050","1,900"
1971-09-17,0,7,"26,500","11,700","19,100","1,700"
1971-09-18,0,"6,810","27,400","8,100","17,750","1,400"
1971-09-19,0,7,"28,700","11,200","19,950","1,700"
1971-09-20,0,"6,050","31,200",11,"21,100","2,500"
1971-09-21,0,"5,700","31,700","14,600","23,150",3
1971-09-22,0,"5,525","33,300","15,800","24,550","2,600"
1971-09-23,0,"5,525","34,300","17,500","25,900","4,700"
1971-09-24,0,5,"27,200","16,500","21,850","3,600"
1971-09-25,"6,200","5,700","27,900","16,200","22,050","2,100"
1971-09-26,"22,200","12,100","27,600",18,"22,800","1,700"
1971-09-27,0,"10,192","26,100","19,800","22,950","2,100"
1971-09-28,"36,200","16,240","27,700","17,500","22,600","1,500"
1971-09-29,"26,600","21,200","27,500","17,200","22,350",1
1971-09-30,"1,200","17,950","29,700","17,500","23,600","1,300"
1971-10-01,0,"16,010","26,800","16,200","21,500","2,200"
1971-10-02,"8,400","9,777","23,100","17,700","20,400","1,900"
1971-10-03,0,"8,762",30,"17,500","23,750","0,500"
1971-10-04,"1,200","11,464","28,200","18,700","23,450","2,100"
1971-10-05,0,"8,762","28,300","16,400","22,350",1
1971-10-06,"0,600","9,574","23,100","17,800","20,450","1,600"
1971-10-07,0,"8,762","23,200",15,"19,100","2,300"
1971-10-08,"15,600","15,320","28,500","14,500","21,500","0,500"
1971-10-09,0,"14,630","28,800","16,100","22,450","1,400"
1971-10-10,"1,600","11,888","28,100","17,100","22,600","1,700"
1971-10-11,2,"11,888","27,100","19,100","23,100","1,300"
1971-10-12,"10,200","11,888","26,200","18,200","22,200","1,400"
1971-10-13,"1,400","8,153","20,600","15,800","18,200","1,300"
1971-10-14,1,"7,950","17,300","14,300","15,800","0,900"
1971-10-15,0,"7,760","19,300","14,900","17,100","0,500"
1971-10-16,0,7,"20,300","16,200","18,250",1
1971-10-17,0,"6,240","22,400","16,300","19,350","1,100"
1971-10-18,"1,400","12,100","24,400","17,500","20,950","1,100"
1971-10-19,0,"12,560","25,800","15,700","20,750","1,900"
1971-10-20,0,"11,676","25,600","13,700","19,650","3,100"
1971-10-21,0,"10,404","26,700","10,800","18,750","3,200"
1971-10-22,0,"10,404","24,800","13,400","19,100","2,700"
1971-10-23,0,"9,777","26,200","13,800",20,2
1971-10-24,0,"8,762","29,600","10,300","19,950","2,300"
1971-10-25,"2,400","6,430","30,100","13,100","21,600","2,500"
1971-10-26,"12,800","9,777","24,300","18,500","21,400","0,900"
1971-10-27,0,"13,480","23,600","11,500","17,550","1,500"
1971-10-28,"1,400","10,828","26,600","18,300","22,450","1,500"
1971-10-29,27,"18,950","24,200","17,600","20,900","0,900"
1971-10-30,"9,400","18,200","26,800",16,"21,400","0,600"
1971-10-31,0,"13,940","25,700","14,500","20,100","1,900"
1971-11-01,"2,600","10,404","22,100","17,800","19,950",2
1971-11-02,"60,200","13,940","21,300","19,300","20,300","0,300"
1971-11-03,"9,800","44,500","30,700","17,300",24,"0,400"
1971-11-04,"5,800","28,890",30,"17,100","23,550","1,300"
1971-11-05,0,"17,700","30,400","12,500","21,450","2,800"
1971-11-06,0,"16,240","26,900","14,800","20,850","2,900"
1971-11-07,"2,200","16,010","26,600","15,700","21,150","1,200"
1971-11-08,0,"17,450","24,700","17,900","21,300","2,500"
1971-11-09,0,"13,020","27,500","16,900","22,200","1,500"
1971-11-10,0,"10,192","28,900","16,300","22,600","1,500"
1971-11-11,"7,200","15,090","28,300","17,200","22,750","1,500"
1971-11-12,0,"9,168","31,900","19,600","25,750","1,500"
1971-11-13,"6,200","12,560","25,700","15,900","20,800","1,600"
1971-11-14,"14,400","15,550","20,400","16,300","18,350","0,400"
1971-11-15,"1,200","16,010","21,900","17,200","19,550","0,400"
1971-11-16,0,"14,630","24,300","17,600","20,950","0,900"
1971-11-17,0,"12,790","29,600","18,900","24,250","1,800"
1971-11-18,"9,800","11,040","30,700","18,100","24,400","1,900"
1971-11-19,"20,600","11,676","28,600","19,500","24,050","1,600"
1971-11-20,"9,600","14,860","20,500","15,500",18,"2,100"
1971-11-21,0,"11,252","21,700","15,800","18,750","1,200"
1971-11-22,"12,400","10,404","20,200","15,700","17,950","1,600"
1971-11-23,"17,200","20,700","19,100","15,600","17,350","0,300"
1971-11-24,"4,200","25,920","22,300","17,600","19,950","0,300"
1971-11-25,"53,600","52,450","26,100","19,500","22,800","0,300"
1971-11-26,"7,600","41,710","29,600","18,200","23,900","0,800"
1971-11-27,"37,800","54,100","27,900","19,500","23,700","0,700"
1971-11-28,"56,200","61,380","24,800","19,200",22,"1,300"
1971-11-29,"16,800","51,130","25,900",19,"22,450","0,500"
1971-11-30,0,"32,020","28,300",18,"23,150","1,400"
1971-12-01,"1,800","25,380","29,500","20,200","24,850","1,500"
1971-12-02,16,"29,160","28,700","19,900","24,300","0,500"
1971-12-03,"0,400","27,540","29,800","19,400","24,600","0,700"
1971-12-04,"0,600","19,200","28,300","20,300","24,300","1,300"
1971-12-05,"2,800","20,200","22,800","17,600","20,200","1,300"
1971-12-06,0,"19,200","22,600","16,200","19,400","1,800"
1971-12-07,0,"17,450","25,700","17,300","21,500","1,800"
1971-12-08,"34,800","16,700","26,200","17,600","21,900","1,300"
1971-12-09,"15,200","46,670",25,"18,700","21,850","0,600"
1971-12-10,"30,400","40,500","32,300","19,800","26,050","0,200"
1971-12-11,0,"28,620","31,700","17,700","24,700","1,100"
1971-12-12,0,"20,950","31,300","19,700","25,500","2,400"
1971-12-13,"4,200","16,010","32,400","18,600","25,500","1,600"
1971-12-14,0,"16,700","32,200","21,300","26,750","1,800"
1971-12-15,"23,200","23,780","24,600","18,900","21,750",2
1971-12-16,0,"22,480","25,700","18,300",22,"1,700"
1971-12-17,0,"19,200","25,300","18,400","21,850","1,400"
1971-12-18,0,"17,700","31,300","19,800","25,550","1,300"
1971-12-19,0,"24,570","34,700","19,300",27,"1,700"
1971-12-20,"3,400","24,840","33,200","20,400","26,800","2,600"
1971-12-21,0,"19,200","32,900","21,800","27,350","2,500"
1971-12-22,"3,400","26,460","32,300","22,300","27,300","2,500"
1971-12-23,"22,600","41,100","29,600","20,500","25,050","1,100"
1971-12-24,"40,400","72,440","23,400","18,800","21,100","0,700"
1971-12-25,"37,100","95,560","23,900","19,100","21,500","0,200"
1971-12-26,"37,200","74,240","24,800","19,100","21,950","0,400"
1971-12-27,0,"58,060","29,700","19,700","24,700","0,300"
1971-12-28,0,"36,600","30,900","16,400","23,650","2,100"
1971-12-29,0,"30,280","31,600","16,300","23,950",2
1971-12-30,0,"27,540","30,800","16,700","23,750","2,300"
1971-12-31,0,"23,260","31,500","17,900","24,700","1,600"
1972-01-01,0,"22,220","30,700","16,800","23,750","1,900"
1972-01-02,0,"19,450","32,600","15,200","23,900","2,800"
1972-01-03,0,"20,950","34,700","16,400","25,550","1,900"
1972-01-04,"2,200","17,200","34,600","18,500","26,550",3
1972-01-05,0,"16,010","35,200","19,400","27,300","3,300"
1972-01-06,"2,400","17,700","33,800","20,500","27,150","2,600"
1972-01-07,0,"17,700","31,300","20,700",26,"2,100"
1972-01-08,0,"16,700","32,300","19,800","26,050","1,800"
1972-01-09,0,"15,320","33,200","18,700","25,950","2,700"
1972-01-10,"1,800","13,710","31,100","18,100","24,600","1,800"
1972-01-11,0,"13,250","30,400","17,200","23,800","2,800"
1972-01-12,"7,400","17,700","29,700","18,300",24,"3,300"
1972-01-13,0,"15,090","29,300","15,300","22,300","2,500"
1972-01-14,0,"14,860","30,500","18,200","24,350","2,400"
1972-01-15,0,"14,400","30,600","17,300","23,950",3
1972-01-16,0,"11,252","30,700","19,500","25,100","1,100"
1972-01-17,0,"11,676","31,600","20,300","25,950","2,300"
1972-01-18,0,"11,888","33,400","17,500","25,450","2,700"
1972-01-19,0,"12,330","34,200","19,200","26,700","3,400"
1972-01-20,0,"8,356","32,300","16,800","24,550","3,300"
1972-01-21,0,"13,250","31,100","18,500","24,800",3
1972-01-22,0,"14,400","31,600","18,600","25,100","1,700"
1972-01-23,"8,200","15,550","26,700","19,800","23,250","1,300"
1972-01-24,"26,200","23,260","26,800","20,100","23,450","0,600"
1972-01-25,"15,800","20,950","28,400","19,600",24,"0,200"
1972-01-26,"26,800","40,200","29,600","20,300","24,950","0,700"
1972-01-27,0,"31,440","32,500","18,800","25,650","0,700"
1972-01-28,0,"21,960","32,500","17,900","25,200","1,800"
1972-01-29,"15,400","18,450","33,100","17,800","25,450","2,200"
1972-01-30,0,"20,700","30,800","18,400","24,600",3
1972-01-31,0,"17,200","31,600","20,300","25,950","1,700"
1972-02-01,0,"19,950","31,800","17,700","24,750",2
1972-02-02,"14,200","16,240","33,300","19,200","26,250","1,600"
1972-02-03,"31,400","24,040","30,300","19,200","24,750","1,800"
1972-02-04,"5,600","50,480","26,200","20,100","23,150","0,800"
1972-02-05,0,"34,560","26,700","18,600","22,650","0,900"
1972-02-06,0,"26,460","29,700","19,800","24,750","1,700"
1972-02-07,0,"20,700","30,200","20,100","25,150","1,900"
1972-02-08,0,"20,700","29,400","18,600",24,2
1972-02-09,0,"18,200","29,800","19,200","24,500","1,700"
1972-02-10,"2,800","18,950","30,400","15,300","22,850","1,700"
1972-02-11,0,"21,200","31,800","17,300","24,550","1,500"
1972-02-12,0,"23,780","30,900","18,100","24,500","1,900"
1972-02-13,0,"18,700","30,800","18,100","24,450","2,400"
1972-02-14,0,"16,010","31,600","16,800","24,200","2,300"
1972-02-15,0,"15,090","31,700","15,600","23,650","2,600"
1972-02-16,0,"13,250","30,900","16,700","23,800","2,300"
1972-02-17,0,"12,790","30,900","17,700","24,300","2,500"
1972-02-18,0,"8,762","31,800","17,700","24,750","2,300"
1972-02-19,"10,400","11,464","32,500","19,600","26,050","2,700"
1972-02-20,"8,200","19,950","28,200","16,900","22,550","2,800"
1972-02-21,"3,400","21,200","28,400","21,200","24,800","1,100"
1972-02-22,"21,600","19,200","29,800","20,600","25,200",2
1972-02-23,"48,600","41,100","29,700","20,500","25,100",1
1972-02-24,"1,200","50,160",28,"20,300","24,150","1,100"
1972-02-25,0,"42,330","30,300",22,"26,150","0,900"
1972-02-26,"16,200","25,920","30,400","20,100","25,250",2
1972-02-27,"7,800","25,110","26,500","20,200","23,350","1,200"
1972-02-28,"46,400","39,600","26,900","20,500","23,700","1,100"
1972-02-29,"2,200","57,070",26,"17,300","21,650","0,900"
1972-03-01,"13,800","47,290","27,400","19,800","23,600","0,900"
1972-03-02,"39,400","50,160","29,300","20,500","24,900","1,100"
1972-03-03,"3,200","58,720","28,900",21,"24,950","0,900"
1972-03-04,"4,600","54,100","28,900","20,500","24,700","0,900"
1972-03-05,0,"37,200","30,900","20,300","25,600","1,100"
1972-03-06,0,"26,190","29,400","16,400","22,900","2,400"
1972-03-07,0,"23,260","31,200","18,400","24,800","1,800"
1972-03-08,0,"21,700","32,300",19,"25,650","1,400"
1972-03-09,"1,400","23,260","30,700","18,300","24,500","1,900"
1972-03-10,"6,800","29,430","31,600","18,300","24,950","1,500"
1972-03-11,"4,200","28,350","28,200","19,500","23,850","1,500"
1972-03-12,"1,400","44,190",28,"20,900","24,450","0,500"
1972-03-13,0,"39,900","28,400","19,700","24,050","0,900"
1972-03-14,0,"27,810","31,300",21,"26,150","1,200"
1972-03-15,0,"21,960","32,100","22,200","27,150","1,500"
