ano	mes	dia	cota
2020	1	1	148.0
2019	12	31	154.0
2019	12	30	164.0
2019	12	29	175.0
2019	12	28	174.0
2019	12	27	156.0
2019	12	26	143.0
2019	12	25	144.0
2019	12	24	144.0
2019	12	23	146.0
2019	12	22	153.0
2019	12	21	169.0
2019	12	20	175.0
2019	12	19	187.0
2019	12	18	196.0
2019	12	17	232.0
2019	12	16	253.0
2019	12	15	234.0
2019	12	14	208.0
2019	12	13	227.0
2019	12	12	263.0
2019	12	11	317.0
2019	12	10	296.0
2019	12	9	303.0
2019	12	8	346.0
2019	12	7	303.0
2019	12	6	360.0
2019	12	5	362.0
2019	12	4	360.0
2019	12	3	255.0
2019	12	2	201.0
2019	12	1	173.0
2019	11	30	173.0
2019	11	29	149.0
2019	11	28	182.0
2019	11	27	188.0
2019	11	26	176.0
2019	11	25	176.0
2019	11	24	205.0
2019	11	23	180.0
2019	11	22	178.0
2019	11	21	126.0
2019	11	20	120.0
2019	11	19	118.0
2019	11	18	111.0
2019	11	17	105.0
2019	11	16	109.0
2019	11	15	105.0
2019	11	14	104.0
2019	11	13	87.0
2019	11	12	88.0
2019	11	11	105.0
2019	11	10	107.0
2019	11	9	108.0
2019	11	8	101.0
2019	11	7	99.0
2019	11	6	108.0
2019	11	5	114.0
2019	11	4	106.0
2019	11	3	111.0
2019	11	2	99.0
2019	11	1	107.0
2019	10	31	98.0
2019	10	30	98.0
2019	10	29	95.0
2019	10	28	108.0
2019	10	27	109.0
2019	10	26	106.0
2019	10	25	96.0
2019	10	24	89.0
2019	10	23	89.0
2019	10	22	89.0
2019	10	21	90.0
2019	10	20	100.0
2019	10	19	91.0
2019	10	18	93.0
2019	10	17	95.0
2019	10	16	89.0
2019	10	15	92.0
2019	10	14	90.0
2019	10	13	92.0
2019	10	12	94.0
2019	10	11	93.0
2019	10	10	95.0
2019	10	9	96.0
2019	10	8	100.0
2019	10	7	100.0
2019	10	6	99.0
2019	10	5	96.0
2019	10	4	95.0
2019	10	3	93.0
2019	10	2	95.0
2019	10	1	96.0
2019	9	30	98.0
2019	9	29	97.0
2019	9	28	95.0
2019	9	27	94.0
2019	9	26	88.0
2019	9	25	88.0
2019	9	24	89.0
2019	9	23	93.0
2019	9	22	93.0
2019	9	21	94.0
2019	9	20	96.0
2019	9	19	95.0
2019	9	18	93.0
2019	9	17	101.0
2019	9	16	90.0
2019	9	15	92.0
2019	9	14	91.0
2019	9	13	93.0
2019	9	12	91.0
2019	9	11	95.0
2019	9	10	95.0
2019	9	9	97.0
2019	9	8	97.0
2019	9	7	98.0
2019	9	6	101.0
2019	9	5	96.0
2019	9	4	99.0
2019	9	3	100.0
2019	9	2	96.0
2019	9	1	96.0
2019	8	31	95.0
2019	8	30	91.0
2019	8	29	95.0
2019	8	28	96.0
2019	8	27	96.0
2019	8	26	103.0
2019	8	25	99.0
2019	8	24	105.0
2019	8	23	101.0
2019	8	22	105.0
2019	8	21	99.0
2019	8	20	97.0
2019	8	19	97.0
2019	8	18	97.0
2019	8	17	96.0
2019	8	16	98.0
2019	8	15	106.0
2019	8	14	103.0
2019	8	13	104.0
2019	8	12	102.0
2019	8	11	99.0
2019	8	10	98.0
2019	8	9	97.0
2019	8	8	98.0
2019	8	7	97.0
2019	8	6	99.0
2019	8	5	103.0
2019	8	4	104.0
2019	8	3	102.0
2019	8	2	107.0
2019	8	1	112.0
2019	7	31	106.0
2019	7	30	111.0
2019	7	29	111.0
2019	7	28	110.0
2019	7	27	101.0
2019	7	26	102.0
2019	7	25	106.0
2019	7	24	102.0
2019	7	23	97.0
2019	7	22	98.0
2019	7	21	100.0
2019	7	20	98.0
2019	7	19	103.0
2019	7	18	100.0
2019	7	17	100.0
2019	7	16	97.0
2019	7	15	98.0
2019	7	14	98.0
2019	7	13	97.0
2019	7	12	107.0
2019	7	11	110.0
2019	7	10	110.0
2019	7	9	112.0
2019	7	8	112.0
2019	7	7	113.0
2019	7	6	115.0
2019	7	5	114.0
2019	7	4	113.0
2019	7	3	113.0
2019	7	2	116.0
2019	7	1	115.0
2019	6	30	98.0
2019	6	29	109.0
2019	6	28	104.0
2019	6	27	111.0
2019	6	26	111.0
2019	6	25	106.0
2019	6	24	112.0
2019	6	23	115.0
2019	6	22	120.0
2019	6	21	119.0
2019	6	20	120.0
2019	6	19	124.0
2019	6	18	120.0
2019	6	17	119.0
2019	6	16	122.0
2019	6	15	121.0
2019	6	14	114.0
