ds,chuva,vazao,temp_max,temp_min,temp_med,evap
1976-02-19,0,8.356,31.9,19.4,25.65,2
1976-02-20,0,8.153,32.1,16.1,24.1,2.3
1976-02-21,0,13.94,32.5,16.5,24.5,2.6
1976-02-22,0,13.25,30.6,18.4,24.5,2.9
1976-02-23,10.8,15.55,29.8,17.3,23.55,2.3
1976-02-24,58.2,33.72,29,16.5,22.75,1.7
1976-02-25,22.4,29.7,27,18.2,22.6,1.3
1976-02-26,5,27,28.3,19.3,23.8,0.9
1976-02-27,0,20.95,29.9,18.6,24.25,1.1
1976-02-28,0,15.78,30.9,19.3,25.1,2.7
1976-02-29,2,16.01,30.6,20.8,25.7,2.3
1976-03-01,0,16.95,31.1,18.8,24.95,2
1976-03-02,0,14.63,31.9,19.6,25.75,2.2
1976-03-03,0,14.4,32.7,20.3,26.5,1.9
1976-03-04,0,13.94,31.5,17.6,24.55,1.2
1976-03-05,0,13.48,31.4,18.4,24.9,2.3
1976-03-06,0,13.94,30.5,18.5,24.5,3.3
1976-03-07,0,13.94,30.9,17.8,24.35,1.9
1976-03-08,0,13.94,31.2,16.3,23.75,1.7
1976-03-09,0,13.48,32.7,15.4,24.05,2.1
1976-03-10,0,13.94,31.8,16,23.9,1.7
1976-03-11,0,13.48,31.3,17.5,24.4,2.5
1976-03-12,0,13.48,30.7,20.4,25.55,2.4
1976-03-13,0,12.33,32.7,20.8,26.75,2.6
1976-03-14,0,13.02,33.9,19.6,26.75,2.8
1976-03-15,0.8,13.02,32.6,21.5,27.05,2.7
1976-03-16,0,13.02,30.3,18.9,24.6,3
1976-03-17,0,12.56,32.4,17.7,25.05,2.4
1976-03-18,0,12.79,26.3,17.6,21.95,2.1
1976-03-19,2,14.4,32.8,16.1,24.45,1.2
1976-03-20,27.2,14.17,31.6,18.4,25,1.8
1976-03-21,44.4,14.86,30.7,19.2,24.95,2.2
1976-03-22,4.2,15.55,29.5,19.4,24.45,1.8
1976-03-23,0,13.02,25.2,17.8,21.5,2.3
1976-03-24,5.2,13.71,27.1,18.3,22.7,0.8
1976-03-25,28.2,23.78,27.3,19.4,23.35,0.7
1976-03-26,8.4,21.45,26.2,18.2,22.2,1.2
1976-03-27,14,24.3,28.9,17.8,23.35,0.5
1976-03-28,32.4,41.71,28.5,16.6,22.55,1.3
1976-03-29,32.8,47.6,27.7,19.6,23.65,1
1976-03-30,0,32.6,26.4,18.3,22.35,1.1
1976-03-31,2.8,24.3,27.9,17.1,22.5,1.2
1976-04-01,0,20.7,28.6,16.9,22.75,1.7
1976-04-02,0,17.2,30.5,15.5,23,1.5
1976-04-03,0,15.09,29.7,16.3,23,1.8
1976-04-04,2.2,17.45,31.7,18.6,25.15,2
1976-04-05,0,15.78,30.9,17.2,24.05,1.7
1976-04-06,0,14.4,31.8,16.3,24.05,1.4
1976-04-07,0,14.4,32.7,18.8,25.75,1.8
1976-04-08,0.4,14.86,30.7,17.9,24.3,1.9
1976-04-09,0,15.32,30.1,18.9,24.5,1.5
1976-04-10,0,14.4,30.7,18.2,24.45,1.4
1976-04-11,0,14.4,31.3,19.1,25.2,2.2
1976-04-12,0,13.48,29.7,19.6,24.65,1.5
1976-04-13,0,10.404,29.4,16.6,23,1.1
1976-04-14,0,11.252,30.3,14.4,22.35,1.7
1976-04-15,0,14.4,28.9,15.9,22.4,1.4
1976-04-16,0,13.94,29.2,16.9,23.05,1.3
1976-04-17,0,13.25,28.8,15.4,22.1,1.1
1976-04-18,0,13.94,29,16.6,22.8,1.3
1976-04-19,0,13.94,27.8,16.3,22.05,1.2
1976-04-20,0,13.94,30.1,13.5,21.8,1
1976-04-21,0,14.17,29.5,14.9,22.2,1.4
1976-04-22,0,14.4,28.8,16.4,22.6,1.1
1976-04-23,21.2,17.7,26.2,17.6,21.9,1.7
1976-04-24,1.6,16.47,26.9,15.1,21,0.7
1976-04-25,0,13.94,28,14.8,21.4,0.8
1976-04-26,0,14.4,28.6,13.3,20.95,1
1976-04-27,0,14.4,27.9,14.4,21.15,1.2
1976-04-28,0,13.25,25.2,13.5,19.35,1.3
1976-04-29,0,8.559,26.5,12.6,19.55,0.9
1976-04-30,0,13.71,28.6,13.3,20.95,1.2
1976-05-01,4.2,15.55,26.6,14.7,20.65,1.4
1976-05-02,0.2,14.17,25.7,13.5,19.6,1.7
1976-05-03,0,13.48,26.9,14.2,20.55,1.1
1976-05-04,0,13.48,27.5,15.4,21.45,2.4
1976-05-05,0,12.1,25.3,16.2,20.75,1.3
1976-05-06,1,11.252,26.2,14.1,20.15,0.8
1976-05-07,0,9.98,28.2,11.4,19.8,1.6
1976-05-08,0,10.192,28.7,10.3,19.5,1.5
1976-05-09,0,11.04,29.3,11.1,20.2,2.3
1976-05-10,26.8,13.71,27.2,13.9,20.55,1.5
1976-05-11,4.4,17.7,27.9,15.2,21.55,1
1976-05-12,32.8,18.95,26.4,14.4,20.4,0.7
1976-05-13,5,15.55,28.2,13.9,21.05,0.5
1976-05-14,4.4,12.1,26.2,10.1,18.15,1.2
1976-05-15,0,13.48,24.9,11.5,18.2,1.1
1976-05-16,0,11.252,27.6,12.6,20.1,1.3
1976-05-17,0,11.888,28.9,14.4,21.65,1.2
1976-05-18,0,13.71,27.1,12.6,19.85,1.7
1976-05-19,2.2,14.86,27.2,17.9,22.55,1.4
1976-05-20,4.6,21.2,26.9,16.4,21.65,1.6
1976-05-21,7.2,18.45,27.2,17.6,22.4,1.2
1976-05-22,2.4,16.24,25.9,16.5,21.2,0.9
1976-05-23,0,16.47,27.2,15.5,21.35,1.1
1976-05-24,0,16.7,29.6,13.8,21.7,2.7
1976-05-25,0,15.55,24.4,15.2,19.8,1.2
1976-05-26,6.4,16.95,23.5,12.5,18,0.3
1976-05-27,0,15.78,25,14.5,19.75,0.4
1976-05-28,0.8,16.95,26.6,15.5,21.05,1.2
1976-05-29,12.8,17.7,24.2,13.6,18.9,0.2
1976-05-30,2.2,18.2,27.9,12.7,20.3,0.6
1976-05-31,0,16.24,22.9,11.3,17.1,1.2
1976-06-01,0,15.78,25.2,7.8,16.5,0.8
1976-06-02,0,13.71,26.9,8.3,17.6,1.1
1976-06-03,0,16.95,26.3,9.2,17.75,1.2
1976-06-04,0,14.17,26.7,10.5,18.6,1
1976-06-05,0,14.4,27.2,11.4,19.3,1.1
1976-06-06,13.4,15.78,26.5,14.9,20.7,1.7
1976-06-07,0,17.7,27.6,11.6,19.6,1.6
1976-06-08,0,15.09,23.7,13.8,18.75,1.1
1976-06-09,0,14.63,24.6,15.6,20.1,1.7
1976-06-10,0,14.4,27.7,12.8,20.25,0.6
1976-06-11,0,14.86,28.6,11.3,19.95,1
1976-06-12,0,14.63,26.2,12.5,19.35,1.1
1976-06-13,0,11.888,25.9,16.3,21.1,1
1976-06-14,2.4,10.404,27.6,15.6,21.6,0.8
1976-06-15,0,9.776999,28.3,11.3,19.8,0.7
1976-06-16,0,9.370999,26.3,9.5,17.9,1.2
1976-06-17,0,8.153,27.5,10.9,19.2,0.5
1976-06-18,0,7.38,26.4,9.6,18,2.3
1976-06-19,0,7.76,28,8.3,18.15,1.6
1976-06-20,0,7.95,27.3,7.5,17.4,1.2
1976-06-21,0,7.57,26.3,6.6,16.45,1.3
1976-06-22,0,7.76,27.5,5.3,16.4,1.5
1976-06-23,0,7.95,26.5,5.4,15.95,1.1
1976-06-24,0,7.76,26,5.9,15.95,1.3
1976-06-25,0,7.57,27,11.6,19.3,1.5
1976-06-26,0,7.76,27.2,7.9,17.55,1.3
1976-06-27,0,7.57,28.3,8.6,18.45,1.2
1976-06-28,0,7.38,26.5,11.4,18.95,1.4
1976-06-29,0,7.57,23.8,15.4,19.6,1.5
1976-06-30,0,7.57,21.5,14.5,18,0.8
1976-07-01,0,7.95,17.4,12.9,15.15,1.2
1976-07-02,13.6,9.167999,19.2,11.8,15.5,0.4
1976-07-03,12,11.676,22.1,10.5,16.3,0.4
1976-07-04,12.8,12.33,22.4,12.6,17.5,0.7
1976-07-05,0,11.252,23.6,9.8,16.7,1.6
1976-07-06,0,9.167999,24.1,10.5,17.3,1.1
1976-07-07,0,7.95,25.9,8.6,17.25,0.9
1976-07-08,0,8.153,26.6,9.4,18,0.7
1976-07-09,0.4,8.356,28.7,13.9,21.3,0.8
1976-07-10,1.8,8.964999,23.5,13.4,18.45,1.3
1976-07-11,0.2,8.762,20.8,13.2,17,1.2
1976-07-12,0,7.95,22.4,13.6,18,0.7
1976-07-13,0,7.95,24.9,9.6,17.25,0.6
1976-07-14,0,7.76,28.1,8.6,18.35,1.1
1976-07-15,0,7.57,29.5,9.5,19.5,1.4
1976-07-16,0,7.38,22.9,11.8,17.35,1.9
1976-07-17,0,7.19,21.3,10.9,16.1,1.3
1976-07-18,0,7.19,23.2,7.1,15.15,0.9
1976-07-19,0,8.559,21.4,10.5,15.95,1.6
1976-07-20,0,11.676,22.2,13.9,18.05,1.7
1976-07-21,1.4,14.17,20.9,12.9,16.9,0.5
1976-07-22,36.6,28.89,24.3,14.6,19.45,0.6
1976-07-23,0,23.26,24.9,10.5,17.7,1.2
1976-07-24,0,18.2,25.5,9.8,17.65,1.1
1976-07-25,0,15.09,26.2,12.6,19.4,1.1
1976-07-26,0,13.94,28.3,8.9,18.6,1.5
1976-07-27,0,14.17,28.8,9.6,19.2,1.8
1976-07-28,0,13.48,26.6,9.2,17.9,1.9
1976-07-29,0,13.25,26.3,10.8,18.55,1.8
1976-07-30,0,12.56,26.8,8.6,17.7,2.3
1976-07-31,0,9.98,28.8,8.9,18.85,1.5
1976-08-01,0,11.464,27.7,9.7,18.7,1.3
1976-08-02,0,12.33,27.9,9.1,18.5,1.3
1976-08-03,0,12.79,28.9,9.3,19.1,1.5
1976-08-04,0,11.888,25.9,10.2,18.05,1.6
1976-08-05,0,13.02,27,9.8,18.4,1.2
1976-08-06,0,13.94,24.9,9.5,17.2,1.4
1976-08-07,0,13.48,29.6,8.9,19.25,1.2
1976-08-08,0,13.25,28.4,9,18.7,2.5
1976-08-09,0,11.464,29.1,11.2,20.15,1.6
1976-08-10,0,12.79,28.4,12.6,20.5,1.2
1976-08-11,0,13.71,23.9,17.8,20.85,1.3
1976-08-12,9,16.7,26.3,16.9,21.6,0.4
1976-08-13,9,16.01,28.4,17.6,23,1
1976-08-14,52.2,29.99,20.9,16.6,18.75,1.3
1976-08-15,8.8,30.86,19.2,12.6,15.9,1.3
1976-08-16,0,21.2,20.7,12.3,16.5,1.7
1976-08-17,0,17.7,25.8,11.5,18.65,1.6
1976-08-18,0,12.79,28.5,11.9,20.2,1.5
1976-08-19,0,15.32,30.2,12.2,21.2,2.2
1976-08-20,0,14.86,28.2,15.8,22,2.3
1976-08-21,1.2,16.01,18.8,14.8,16.8,1.5
1976-08-22,0,16.24,21.9,13.5,17.7,1.2
1976-08-23,0,14.86,27.4,14.3,20.85,1.1
1976-08-24,0,13.94,25.9,13.6,19.75,1.3
1976-08-25,0,14.4,26.7,12.6,19.65,1.6
1976-08-26,0,13.25,25.5,13.3,19.4,1.3
1976-08-27,0,13.48,26.6,12.6,19.6,1.2
1976-08-28,0,13.02,26.4,11.8,19.1,1.2
1976-08-29,0,12.56,27.7,9.4,18.55,2.3
1976-08-30,0,14.17,23.4,16.6,20,2.6
1976-08-31,0.4,13.94,23.3,16.2,19.75,1.2
1976-09-01,0,13.25,26,17,21.5,2.7
1976-09-02,0,13.48,26.6,10.9,18.75,1.9
1976-09-03,0,13.71,28.2,10.5,19.35,1.8
1976-09-04,0,13.02,29.6,10.2,19.9,2.6
1976-09-05,0,13.71,26.4,11.5,18.95,1.6
1976-09-06,15.2,14.63,20.6,14.8,17.7,2.3
1976-09-07,2.2,15.78,21.2,16.2,18.7,1.2
1976-09-08,1.4,14.17,30.7,15.3,23,1.2
1976-09-09,0,12.79,28.9,16.2,22.55,1.8
1976-09-10,0,13.71,24.9,18,21.45,2.3
1976-09-11,17,12.79,22.6,17.4,20,1.4
1976-09-12,0,12.56,20.2,16.2,18.2,1.1
1976-09-13,19,17.7,22.8,15.5,19.15,0.3
1976-09-14,14,27.81,26.6,17.5,22.05,0.7
1976-09-15,4.6,27,21.3,16.5,18.9,0.9
1976-09-16,22,24.04,23.7,17.2,20.45,0.4
1976-09-17,3,21.2,28.6,13.2,20.9,1.1
1976-09-18,0,17.45,29.7,13.5,21.6,2.3
1976-09-19,0,16.95,21.9,14.2,18.05,2.9
1976-09-20,0.2,16.7,19.9,15.4,17.65,1.5
1976-09-21,0,16.24,27.5,16.1,21.8,0.9
1976-09-22,0,15.32,28.2,15.9,22.05,1.1
1976-09-23,2.2,16.95,21.7,17.4,19.55,1.2
1976-09-24,4.2,16.24,26.5,11.6,19.05,0.5
1976-09-25,0,16.01,25.8,16.3,21.05,1.5
1976-09-26,0,12.33,26.9,14.6,20.75,1.1
1976-09-27,0,10.828,22.2,16.5,19.35,0.7
1976-09-28,14.6,17.7,22.8,18.7,20.75,1.3
1976-09-29,6,16.7,24.7,16.8,20.75,0.7
1976-09-30,0,15.32,29.7,15.2,22.45,1.2
1976-10-01,0,11.464,27.3,13.8,20.55,1.4
1976-10-02,0,8.559,20.1,16.5,18.3,2.4
1976-10-03,1,8.762,21.7,15.2,18.45,1.1
1976-10-04,0,7.95,24.3,14.4,19.35,1
1976-10-05,0,8.153,29.8,12.9,21.35,1.4
1976-10-06,2.6,8.356,21.8,17.9,19.85,1.8
1976-10-07,0.4,7.95,24.7,14.9,19.8,1.4
1976-10-08,0,7.95,26.2,15.3,20.75,6.7
1976-10-09,0,11.252,23.5,16.4,19.95,2
1976-10-10,43.2,17.7,22.4,15.3,18.85,0.7
1976-10-11,7.2,17.2,27.2,13.5,20.35,0.5
1976-10-12,0,12.1,26.8,16.9,21.85,1.9
1976-10-13,0,9.776999,29.4,15.2,22.3,2.1
1976-10-14,0,9.370999,28.5,14.5,21.5,2.5
1976-10-15,0,8.559,30.9,11.4,21.15,2.2
1976-10-16,0,7.95,31.2,14.3,22.75,2.5
1976-10-17,0,7.95,30.8,16.5,23.65,2.9
1976-10-18,0,7.76,32.9,18.1,25.5,3.4
1976-10-19,9.4,8.762,29.6,19.1,24.35,1.8
1976-10-20,49.2,30.28,20.4,17.1,18.75,1
1976-10-21,29.6,39,20.3,15.3,17.8,0.5
1976-10-22,4.2,23.26,24.2,14.6,19.4,0.6
1976-10-23,0,15.55,25.2,16.4,20.8,1.4
1976-10-24,42,15.32,29.3,17.8,23.55,1.9
1976-10-25,0,44.5,30.2,16.9,23.55,1.1
1976-10-26,0,60.7,28.5,18.5,23.5,1.4
1976-10-27,42,36.3,27.5,19.9,23.7,1.2
1976-10-28,2.6,35.7,27.2,18.3,22.75,0.7
1976-10-29,0,25.11,28.1,19.9,24,1.3
1976-10-30,0,20.7,27.5,18.6,23.05,1.2
1976-10-31,0,20.2,28.2,17.7,22.95,1.2
1976-11-01,2.6,24.84,31.5,18.4,24.95,0.5
1976-11-02,12.2,35.7,29.9,17.4,23.65,1.1
1976-11-03,0,21.96,30.7,16.5,23.6,2.3
1976-11-04,0,19.45,31.4,18.6,25,2.1
1976-11-05,19.2,24.04,30.1,20.2,25.15,2
1976-11-06,11.6,24.57,31.2,19.9,25.55,1.2
1976-11-07,0,19.95,31,15.8,23.4,2
1976-11-08,0,18.95,23.3,16.5,19.9,2.6
1976-11-09,0,18.7,24.7,15.5,20.1,1
1976-11-10,0,18.45,30.4,17,23.7,1.3
1976-11-11,28,29.7,29.6,18.6,24.1,1.2
1976-11-12,1,33.44,29.7,19.3,24.5,2.4
1976-11-13,61.2,60.04,23.7,18.6,21.15,1.9
1976-11-14,13.6,64.78,29.6,18.2,23.9,1.3
1976-11-15,0,35.4,30.6,19.8,25.2,1.5
1976-11-16,0,26.73,26.9,20.5,23.7,2.4
1976-11-17,0,21.96,30.5,21.1,25.8,1.5
1976-11-18,0,21.96,28.6,19.8,24.2,2.3
1976-11-19,1,24.3,29.3,21.5,25.4,1.7
1976-11-20,1.8,33.72,28.2,20.6,24.4,1
1976-11-21,11.4,32.02,27.7,19.3,23.5,1.3
1976-11-22,11.4,50.48,22.7,18.5,20.6,0.9
1976-11-23,0.4,37.2,27.2,17.9,22.55,1.2
1976-11-24,0,24.57,29.2,18.6,23.9,2.2
1976-11-25,0,21.96,30.7,19.3,25,1.3
1976-11-26,0,20.7,30.5,17.6,24.05,2.7
1976-11-27,0,19.7,28.5,20.9,24.7,2.4
1976-11-28,0,18.2,28.9,18.8,23.85,2
1976-11-29,0,18.95,30.2,19.2,24.7,1.1
1976-11-30,0,18.2,30.4,16.5,23.45,2.7
1976-12-01,0,16.95,27.8,18.4,23.1,3.2
1976-12-02,4.2,18.95,28.7,20.2,24.45,2.1
1976-12-03,24.2,22.74,32,20.6,26.3,1.7
1976-12-04,15.2,32.88,29.4,19.5,24.45,1
1976-12-05,0.4,28.89,30.8,18.4,24.6,1.8
1976-12-06,39,42.02,31.9,17.4,24.65,1.4
1976-12-07,1.6,31.15,32,20.4,26.2,2.5
1976-12-08,0,24.04,32.5,22.1,27.3,2.1
1976-12-09,18,25.65,25.8,21.9,23.85,1.2
1976-12-10,1.2,21.7,22.3,17.9,20.1,1.9
1976-12-11,4,21.96,21.2,16.5,18.85,0.7
1976-12-12,6,23.52,23.3,17.1,20.2,0.6
1976-12-13,12.6,25.11,24.5,18.5,21.5,0.8
1976-12-14,3,24.84,29.9,20.3,25.1,0.6
1976-12-15,0,24.04,29.8,19.5,24.65,1.2
1976-12-16,7.2,23.52,28.6,17.4,23,1.8
1976-12-17,3,20.45,28.9,20.2,24.55,1.2
1976-12-18,18.4,45.43,29.3,19.8,24.55,1
1976-12-19,0.6,38.1,26.3,18.9,22.6,2.2
1976-12-20,0,28.35,30.9,20.9,25.9,1.4
1976-12-21,28.2,34.56,28.7,19.5,24.1,3.3
1976-12-22,4.4,40.2,28.6,20.5,24.55,1.2
1976-12-23,17.2,40.8,33.2,20.8,27,1.9
1976-12-24,0,30.28,31.9,21.7,26.8,2.6
1976-12-25,26.8,31.73,33.6,21.2,27.4,1.3
1976-12-26,44.6,68.2,28.3,20.3,24.3,1.2
1976-12-27,36,78.92,29.3,21.6,25.45,1.3
1976-12-28,0,53.11,30.2,20.9,25.55,1.3
1976-12-29,1.4,33.44,25.2,20.2,22.7,1.6
1976-12-30,1,29.7,24.3,17.8,21.05,0.9
1976-12-31,0.2,28.62,25,18.3,21.65,1.7
1977-01-01,0,28.62,29.8,17.8,23.8,1.2
1977-01-02,0,27.27,32.6,19.6,26.1,2.2
1977-01-03,0,39.6,27.9,17.5,22.7,1.8
1977-01-04,5.4,31.15,31,16.4,23.7,1.9
1977-01-05,0,23.78,30.6,18.5,24.55,2.1
1977-01-06,0,21.7,31.9,20.9,26.4,2.5
1977-01-07,0,21.2,31,19.4,25.2,2.8
1977-01-08,0,20.2,30.1,19.8,24.95,2.6
1977-01-09,0,19.7,30.7,19.2,24.95,2.6
1977-01-10,0,19.7,29.7,21.6,25.65,2.9
1977-01-11,0,18.95,30.3,17.5,23.9,2.3
1977-01-12,0,18.7,30.2,19.9,25.05,2.9
1977-01-13,0,18.7,31.2,19.1,25.15,3.4
1977-01-14,0,18.2,33.3,18.4,25.85,2.6
1977-01-15,3.8,15.32,33.8,17.2,25.5,3.3
1977-01-16,87,21.7,30.1,18.6,24.35,3
1977-01-17,9.6,28.35,26.4,17.5,21.95,1.5
1977-01-18,4,31.44,28.8,20.6,24.7,0.8
1977-01-19,56.8,44.19,25.2,19.7,22.45,0.9
1977-01-20,31,60.7,29.4,20.8,25.1,0.4
1977-01-21,0,38.7,31.4,18.9,25.15,2.9
1977-01-22,0,26.46,31,19.6,25.3,3.1
1977-01-23,0,22.74,27.9,18.1,23,2.8
1977-01-24,0,21.45,30.8,19.6,25.2,2.7
1977-01-25,0,21.2,27.3,21.8,24.55,2.3
1977-01-26,7.6,23.78,33.8,21.3,27.55,1.2
1977-01-27,26.2,31.44,32.2,20.1,26.15,1.3
1977-01-28,4.6,36.3,28.6,20.9,24.75,1.7
1977-01-29,25.6,41.4,30.1,20.1,25.1,0.5
1977-01-30,0.4,48.88,29.8,20.5,25.15,1
1977-01-31,31.4,42.33,31.7,21.2,26.45,1.1
1977-02-01,0,28.89,32,20.4,26.2,2.7
1977-02-02,0,23.78,31.1,18.4,24.75,2.9
1977-02-03,0,18.7,30.3,19.2,24.75,3.5
1977-02-04,0,17.7,32.3,20.2,26.25,2.3
1977-02-05,0,20.95,32.7,18.6,25.65,2.5
1977-02-06,0,20.2,33.2,17.2,25.2,3.2
1977-02-07,0,19.95,34.3,18.7,26.5,3.1
1977-02-08,0,19.2,33.6,19.5,26.55,3.2
1977-02-09,0,19.2,33.2,17.4,25.3,3.6
1977-02-10,0,18.95,32.5,18.2,25.35,3.2
1977-02-11,0,18.2,32.1,17.3,24.7,2.9
1977-02-12,0,17.95,32.5,17.9,25.2,2.7
1977-02-13,0,17.95,31.7,18.5,25.1,2.9
1977-02-14,0,17.45,32,19.3,25.65,2.8
1977-02-15,0,17.95,31.9,19.5,25.7,2.9
1977-02-16,0,17.95,31.5,18.4,24.95,2.8
1977-02-17,0,17.7,32.3,20.3,26.3,2.7
1977-02-18,0,18.2,32,18.1,25.05,3.3
1977-02-19,0,16.95,31.7,16.9,24.3,1.3
1977-02-20,0,16.47,32.1,18.5,25.3,2.3
1977-02-21,0,16.95,31.4,19.5,25.45,1.3
1977-02-22,0,16.7,32,18.8,25.4,1.2
1977-02-23,0,16.7,32.7,19.6,26.15,2.6
1977-02-24,0,16.24,32.1,16.3,24.2,3.1
1977-02-25,0,16.24,32.6,19.5,26.05,3.8
1977-02-26,0,16.01,30.4,18.5,24.45,3.7
1977-02-27,0,16.01,32.7,19.3,26,3.9
1977-02-28,0,15.09,34.1,17.5,25.8,3.4
1977-03-01,0,12.56,36.4,17.3,26.85,3.5
1977-03-02,0,16.47,34.6,18.3,26.45,3.3
1977-03-03,0,15.09,32.6,21,26.8,3.7
1977-03-04,0,15.55,31.4,20.6,26,2.5
1977-03-05,0.4,16.01,32,19.4,25.7,2.4
1977-03-06,6.4,26.19,30.2,20.2,25.2,1.9
1977-03-07,0,19.45,32.5,20.7,26.6,2.1
1977-03-08,1.2,20.2,32.1,19.4,25.75,2.2
1977-03-09,42.2,33.72,30.6,18.6,24.6,1.7
1977-03-10,0.2,27.54,31.4,19.4,25.4,1.6
1977-03-11,0,19.7,32.6,20.3,26.45,2.7
1977-03-12,38.4,33.72,32,19.5,25.75,2
1977-03-13,0,21.7,30.9,20.8,25.85,2.9
1977-03-14,0,15.55,31.9,19.4,25.65,2
1977-03-15,0,16.24,32.8,18.5,25.65,2.4
1977-03-16,0,16.95,33.2,17.3,25.25,2.2
1977-03-17,0,13.71,31.3,19.3,25.3,2.5
1977-03-18,6.2,20.2,28.4,18.6,23.5,2.1
1977-03-19,18.2,17.2,25.8,19.6,22.7,1.2
1977-03-20,1.4,19.95,31.1,20.5,25.8,0.5
1977-03-21,9.2,19.95,27.9,19.6,23.75,1.1
1977-03-22,4.4,16.47,29.5,20.4,24.95,1
1977-03-23,0,14.63,31.4,19.6,25.5,1.2
1977-03-24,0,13.25,31.6,18.2,24.9,1.2
1977-03-25,0,12.33,32.1,17.4,24.75,1.3
1977-03-26,0,11.252,30.1,21.2,25.65,1.7
1977-03-27,13,16.7,29.6,18.5,24.05,1.2
1977-03-28,5,17.7,31.2,19.6,25.4,1.5
1977-03-29,0,18.2,31.8,20.2,26,1.4
1977-03-30,52,48.24,28.5,19.3,23.9,1.4
1977-03-31,0.2,40.2,31.4,18.6,25,1.3
1977-04-01,14.8,38.7,27.8,20.8,24.3,1.1
1977-04-02,9.8,42.95,25.5,19.3,22.4,0.9
1977-04-03,12.2,30.86,24.6,17.2,20.9,0.8
1977-04-04,0,24.84,27.5,18.4,22.95,1
1977-04-05,0,21.2,30.4,17.9,24.15,1.5
1977-04-06,0.2,20.7,26.4,18.8,22.6,1.8
1977-04-07,0,19.95,25.6,18.4,22,1.8
1977-04-08,0,19.2,26.2,17.6,21.9,1.3
1977-04-09,0,19.45,29.8,18.5,24.15,1.1
1977-04-10,0,18.7,31.9,19.4,25.65,1.2
1977-04-11,0,18.7,32.4,18.6,25.5,1.3
1977-04-12,0.8,18.2,28.8,20.6,24.7,2.1
1977-04-13,0,17.7,29.7,18.5,24.1,0.8
1977-04-14,0,12.79,30.2,17.1,23.65,1.4
1977-04-15,0,12.56,31.4,18.4,24.9,1.6
1977-04-16,0,17.7,30.7,16.1,23.4,1.1
1977-04-17,0,17.7,30.2,14.2,22.2,2.4
1977-04-18,0,16.95,32.1,15.3,23.7,1.8
1977-04-19,3.4,18.7,30.3,17.3,23.8,1.6
1977-04-20,0,19.7,25,18.5,21.75,1.2
1977-04-21,4.4,20.45,25.9,19.1,22.5,0.7
1977-04-22,4.2,24.84,26.1,19,22.55,0.4
1977-04-23,2,21.2,26.9,18.3,22.6,0.5
1977-04-24,0,20.95,28.2,17.5,22.85,1.1
1977-04-25,0,18.7,27.5,15.7,21.6,1.5
1977-04-26,0,18.2,24.6,16.1,20.35,1.4
1977-04-27,15.6,20.95,25.2,15.5,20.35,0.7
1977-04-28,0,19.45,26.6,16.3,21.45,1.1
1977-04-29,0,18.2,25.2,14.1,19.65,1.5
1977-04-30,0,16.95,24,13.1,18.55,1.2
1977-05-01,0,14.17,25.5,17.1,21.3,0.8
1977-05-02,0.4,14.4,27.7,18.5,23.1,1.1
1977-05-03,0,14.86,26.9,16.8,21.85,1.3
1977-05-04,1.4,15.55,26.6,17.5,22.05,1.3
1977-05-05,0,14.86,27.3,16.5,21.9,1.5
1977-05-06,0,14.63,27.4,14.1,20.75,2.6
1977-05-07,0,13.94,27.8,12.5,20.15,1.4
1977-05-08,0,13.48,25.9,12.9,19.4,1.1
1977-05-09,0,13.71,25,11.1,18.05,1.5
1977-05-10,0,13.48,26.9,14.6,20.75,0.8
1977-05-11,0,12.79,28.1,15.2,21.65,1.2
1977-05-12,0,13.02,28.6,16.9,22.75,1.1
1977-05-13,0,13.02,26.5,13.3,19.9,1.5
1977-05-14,0,13.25,28.9,12.2,20.55,0.9
1977-05-15,0,12.56,29.2,13.5,21.35,1.4
1977-05-16,0,12.56,29.6,14.5,22.05,1.5
1977-05-17,0,12.56,17.2,13.5,15.35,2.3
1977-05-18,1.2,11.676,21.3,6.1,13.7,1.3
1977-05-19,0,13.02,24.9,5.6,15.25,0.9
1977-05-20,0,12.56,24.1,6.6,15.35,1.2
1977-05-21,0,11.888,25.8,4.9,15.35,1.8
1977-05-22,0,12.33,26.4,6.1,16.25,1.4
1977-05-23,0,12.1,25.9,7.3,16.6,1.9
1977-05-24,0,12.1,26.7,9.5,18.1,0.9
1977-05-25,0,12.1,25.8,10.6,18.2,1.3
1977-05-26,0,12.1,24.9,14.1,19.5,1.1
1977-05-27,0,12.33,25.1,11.5,18.3,1.1
1977-05-28,0,12.1,24.6,12.1,18.35,0.8
1977-05-29,0,11.676,26.5,10.5,18.5,0.9
1977-05-30,0,11.676,27.8,12.1,19.95,1.6
1977-05-31,0,11.464,26.9,13.7,20.3,1.4
1977-06-01,0,10.828,25.6,11.9,18.75,0.9
1977-06-02,0,11.04,24.2,11.4,17.8,1.4
1977-06-03,0,11.04,24.8,15.5,20.15,0.8
1977-06-04,0,12.1,23.7,16.2,19.95,0.9
1977-06-05,0.8,11.676,22.7,14.8,18.75,0.8
1977-06-06,0.8,11.252,27,11.4,19.2,1.1
1977-06-07,0,11.252,27.5,10.3,18.9,1.2
1977-06-08,0,11.04,25.5,10.5,18,1.8
1977-06-09,0,10.828,24.4,9.1,16.75,1.6
1977-06-10,0,10.828,25.4,8.3,16.85,1.4
1977-06-11,0,10.616,25.3,10.6,17.95,1.8
